id	title	body
FW14-e016-7215-01	New concepts in radiotherapy for advanced squamous cell carcinoma of the head and neck	"Poulsen, Michael G. (1992) New concepts in radiotherapy for advanced squamous cell carcinoma of the head and neck. Australian and New Zealand Journal of Surgery, 62 9: 702-708.

 1.37

19

1

Cited 1 times in Scopus1

0"
FW14-e016-7215-05	Histological grading, growth fraction and DNA-ploidy as criteria for the treatment of pharyngeal and supraglottic squamous cell carcinomas: A preliminary, prospective study	"Jacob, R., Welkoborsky, H. J., Bittinger, F. and Amedee, R. (2001) Histological grading, growth fraction and DNA-ploidy as criteria for the treatment of pharyngeal and supraglottic squamous cell carcinomas: A preliminary, prospective study. ORL: journal for oto-rhino-laryngology and its related specialties, 63 5: 314-320.

 1.14

21

1

Cited 2 times in Scopus2

0"
FW14-e016-7215-06	Nonmelanoma skin carcinoma in Albuquerque, New Mexico - Experience of a major health care provider	"Hoy, WE (1996) Nonmelanoma skin carcinoma in Albuquerque, New Mexico - Experience of a major health care provider. Cancer, 77 12: 2489-2495.

 1.14

16

29

0"
FW14-e016-7215-10	Regulation of guanylate-binding protein expression in interferon-y treated human epidermal keratinocytes and squamous cell carcinoma cells	"Saunders, Nicholas A., Smith, Robert and Jettens, Anton (1999) Regulation of guanylate-binding protein expression in interferon-y treated human epidermal keratinocytes and squamous cell carcinoma cells. Journal of Investigative Dermatology, 112 6: 977-983.

 1.11

39

13

Cited 13 times in Scopus13

0"
FW14-e016-7167-09	Effect of process variables on the formation of streak defects on anodized aluminum extrusions: An overview	"Zhu, Hanliang, Couper, Malcolm J. and Dahle, Arne K. (2012) Effect of process variables on the formation of streak defects on anodized aluminum extrusions: An overview. High Temperature Materials and Processes, 31 2: 105-111.

 0.82

154

1

1

Cited 1 times in Scopus1

0"
FW14-e016-7215-02	Squamous cell carcinoma arising in erythema ab igne	"Rudolph, CM, Soyer, HP, Wolf, P and Kerl, H (2000) Squamous cell carcinoma arising in erythema ab igne. Hautarzt, 51 4: 260-263.

 1.24

1

9

0"
FW14-e016-7215-03	Daily use of beta-carotene supplements did not prevent skin cancer, but daily sunscreen use reduced the incidence of squamous cell carcinomas: Commentary	"Del Mar, Christopher (2000) Daily use of beta-carotene supplements did not prevent skin cancer, but daily sunscreen use reduced the incidence of squamous cell carcinomas: Commentary. Evidence-Based Medicine, 5 3: 91-91.

 1.22

24

0"
FW14-e016-7215-04	Epidemiology of basal cell and squamous cell carcinoma of the skin	"van der Pols, J.C. (2011). Epidemiology of basal cell and squamous cell carcinoma of the skin. In Drummer, Reinhard G., Pittelkow, Mark R., Iwatsuki, Keiji, Green, Adele and Elwan, Nagwa M (Ed.), Skin Cancer â A world-wide Perspective (pp. 3-12) Berlin: Springer-Verlag.

 1.18

16

0

0"
FW14-e016-7215-07	The effect of organic solvents on squamous cell carcinoma and human keratinocyte cell lines to assess the cytotoxicity of natural products	"Nguyen, T. T. T. (2013). The effect of organic solvents on squamous cell carcinoma and human keratinocyte cell lines to assess the cytotoxicity of natural products. In: 2013 ASMR Medical Research Week Queensland Postgraduate Student Conference, Brisbane, QLD, Australia, (). 29 May, 2013.

 1.13

2"
FW14-e016-7215-09	Expression of Survivin and Caspase 3 in Oral Squamous Cell Carcinoma and Peritumoral Tissue	"Li, S. X., Chai, L., Cai, Z. G., Jin, L. J., Chen, Y., Wu, H. R. and Sun, Z. (2012) Expression of Survivin and Caspase 3 in Oral Squamous Cell Carcinoma and Peritumoral Tissue. Asian Pacific Journal of Cancer Prevention, 13 10: 5027-5031.

 1.11

18

1

Cited 1 times in Scopus1

0"
FW14-e016-7167-01	Investigation of die streaks on anodised aluminium extrusions	"Zhu, Hanliang, Zhang, Xinquan, Couper, Malcolm J. and Dahle, Arne K. (2009). Investigation of die streaks on anodised aluminium extrusions. In: AlExt 2009: 4th Australasian Pacific Aluminium Extrusion Conference, Workshop and Plant Visits: ""Increasing Efficiency"", Melbourne, VIC, Australia, (73-84). 27-29 October 2009.

 1.34

81"
FW14-e016-7167-02	Effect of primary intermetallic particles on surface microstructure and appearance of aluminium extrusions	"Zhu, H.L., Zhang, X.Q., Couper, M.J. and Dahle, A.K. (2009) Effect of primary intermetallic particles on surface microstructure and appearance of aluminium extrusions. Materials Chemistry and Physics, 113 1: 401-406.

 1.00

63

8

Cited 8 times in Scopus8

0"
