id	title	body
FW14-e086-7293-09	Mediterranean Linguine with Basil and Tomatoes	This quick and easy pasta dish shines with the fresh Mediterranean flavors of tomato and basil, and is the perfect light family meal.
FW14-e086-7293-08	Tomato-Basil Skewers	Skewering mozzarella balls and cherry tomatoes makes them easy to nosh at a party.
FW14-e086-7486-04	Game On!	Are you smarter than your 5th grader? These indoor board games challenge both parents and kids.
FW14-e086-7293-06	Bruschetta with Three Toppings	These deliciously light, crusty bruschetta treats get three separate savory toppings for the perfect party appetizer adults and kids alike will love. Get Cat Cora's terrific recipe here.
FW14-e086-7293-05	Summer Squash Frittata with Basil	Veggie-filled frittatas are delightfully quick, versatile, and inexpensive. Here, cheerful summer squash is paired with the summery flavors of pesto -- basil, parmesan, and pine nuts -- though you could substitute a spo...
FW14-e086-7293-03	Tomato Basil Soup	Delishes tomato basil soup made with milk.
FW14-e086-7293-01	Basic Basil Pesto	Simplicity reigns in this traditional saucejust basil, garlic, cheese and olive oil. Our one modification?
FW14-e086-7205-03	Pulled Turkey	You've already done all the hard work for Thanksgiving, and now you need something easy. Leftover turkey will taste entirely different — and entirely delicious — when it's smothered in barbecue sauce.
FW14-e086-7205-01	Fresh Recipes for Holiday Leftovers	Got a fridge full of leftovers? Make the most of your leftover turkey and trimmings with these fresh meal ideas. Since most of your ingredients are already cooked, each recipe is fast and easy to prepare.
FW14-e086-7215-07	Sun Safety Tips	Safety Tips For Being Out In The Sun
FW14-e086-7486-03	Homemade Board Game	Gather your gang and spin your way into the New Year! Put the kids in charge to design and create a game board for New Year's eve!
FW14-e086-7486-02	Phineas and Ferb's Backyard Board Game	Join Phineas and Ferb on a backyard adventure featuring your favorite characters from the show.
FW14-e086-7205-06	Mini Turkish Turkey Burgers	These kebab-inspired one-bite burgers are entirely delicious, if not wholly authentic. They're also great to keep in mind for leftover Thanksgiving turkey.
FW14-e086-7197-01	What You and Your Daughter Should Know About Birth Control	Ensure That Your Teen Daughter Has Accurate Information About birth control
FW14-e086-7205-07	Turkey Pot Pie with Cheesy Biscuit Topping	This simple pot pie makes quick (and delicious) work of all those turkey leftovers. The cheesy biscuit crust is perfect for sopping up all the flavorful sauce. Using frozen peas and pearl onions saves preparation time a...
FW14-e086-7205-10	Turkey Waldorf Salad	Leftover turkey is already cooked, so it couldn't be easier to add to soups, stews and sandwiches. Salads are great with cooked turkey and something lighter is nice after a heavy turkey dinner. Cooked and cubed turkey i...
FW14-e086-7486-08	Family 5: Classic Games for Boys	 
