id	title	body
FW14-e076-7197-05	Topic Overview	A diaphragm is a birth control device that blocks sperm from fertilizing an egg. It is made of rubber and shaped like a dome. It...A diaphragm is a birth control device that blocks sperm from...
FW14-e076-7293-10	Blueberry and Basil Prosecco	Blueberry and Basil Prosecco
FW14-e076-7197-01	Barrier Methods of Birth Control	...method gives you the best possible barrier method protection. In fact, without a spermicide, a diaphragm, cervical cap, or Lea's...condom is removed promptly and thrown away. A contraceptive sponge...
FW14-e076-7328-03	Acne: Treatment With Antibiotics - Topic Overview	Doctors often prescribe antibiotics to treat severe acne or acne that is likely to leave scars. Antibiotics improve the look of...Doctors often prescribe antibiotics to treat severe acne or acne that...
FW14-e076-7293-06	Basic Basil Pesto	Basic basil pesto recipe.
FW14-e076-7293-05	Goat Cheese, Fig, and Basil Pizza	Goat Cheese, Fig, Basil Pizza Recipe : Find lighter and healthier recipes for your and your family.
FW14-e076-7263-02	Topic Overview	What is healthcare-associated pneumonia? Healthcare-associated pneumonia (nosocomial pneumonia) is pneumonia that you get when you...Healthcare-associated pneumonia (nosocomial pneumonia) is pneumonia...
FW14-e076-7293-01	Basil Bread Recipe	Basil Bread Recipe : Find lighter and healthier recipes for your and your family.
FW14-e076-7215-06	Skin Cancer Treatment (PDQ®): Treatment - Health Professional Information [NCI] - Squamous Cell Carcinoma of the Skin Treatment	...to the PDQ summary on Levels of Evidence for more information.) Localized squamous cell carcinoma (SCC) of the skin is a highly...Localized squamous cell carcinoma (SCC) of the skin is a highly...
FW14-e076-7293-02	Tomato-Basil Soup – a Recipe to Bridge Summer and Fall « Tasty. Easy. Healthy.	...by the TV studios of Great Day Houston (KHOU) and share a few cooking tips and recipes. One of the recipes I demonstrated was my high-protein tomato and basil soup. I think it can be a perfect...
FW14-e076-7293-04	Basil Quinoa with Red Bell Pepper	Basil Quinoa with Red Bell Pepper Recipe : Find lighter and healthier recipes for your and your...
FW14-e076-7328-02	Teens and Acne	Does your teen have acne? Get answers from WebMD about treating this common skin problem...acne lesion is the whitehead or blackhead. This type is also the most easily treated. With more extensive...
FW14-e076-7215-03	Squamous Cell Carcinoma with Central Hyperkeratosis	Squamous cell carcinoma. A round nodule with central hyperkeratosis, firm and indolent. This lesion cannot be distinguished...Squamous cell carcinoma. A round nodule with central hyperkeratosis, firm...
FW14-e076-7215-02	Carcinoma, Squamous Cell	Important It is possible that the main title of the report Carcinoma, Squamous Cell is not the name you expected. Please check the...It is possible that the main title of the report Carcinoma,
FW14-e076-7215-01	Genetics of Skin Cancer (PDQ®): Genetics - Health Professional Information [NCI] - Squamous Cell Carcinoma	Introduction Squamous cell carcinoma (SCC) is the second most common type of skin cancer and accounts for approximately 20% of...Introduction Squamous cell carcinoma (SCC) is the second most common...
FW14-e076-7293-03	Taste Test Tuesday – Instant Soup Cups: Tomato Basil Pasta « Healthy Recipe Doctor	...styrofoam cup by the way), I had to check it out – with hot soup loving students in mind, of course. I tried the tomato basil pasta soup flavor and it was not bad at all (for an instant soup). It...
FW14-e076-7205-01	Turkey Noodle Soup	Turkey Noodle Soup
FW14-e076-7173-02	New Frontiers in Spinal Cord Injury Research	"Some investigators say science is entering a ""golden age"" of spinal injury research...for people paralyzed due to spinal cord injury. At the University of Massachusetts Medical School, a team led by..."
