id	title	body
FW14-e168-7207-01	Extraordinary earthquake lights explained -- they're not UFOs	The rare and colorful lights sometimes seen before major earthquakes could come from electric charges in certain types of rock.
FW14-e168-7207-06	Aftermath of Japan's earthquake (photos)	A magnitude 8.9 earthquake off the coast of Japan causes damage, but not as much as the resulting tsunami that's affecting other countries as well.
FW14-e168-7441-04	Can Lionel Messi take out a robotic goalie?	 
FW14-e168-7486-07	Armello brings card and board gaming to the land of fairy tale and fable	 
FW14-e168-7137-07	Why the Grumpy Cat movie is a bad idea	Grumpy Cat has been signed to a movie deal, and Crave writer Amanda Kooser is feeling pretty grouchy about the prospect.
FW14-e168-7200-06	With the USS Langley, aircraft carriers took off (photos)	Aircraft carriers weren't always the high-tech marvels they are today. In fact, the U.S. Navy's very first one wasn't even a carrier at first.
FW14-e168-7235-10	Need a new roof? Solar power's included	OneRoof Energy offers solar cells integrated into roofing materials and a lease that avoids the upfront cost of installing panels.
FW14-e168-7261-01	Why Elvish, Klingon, Dothraki, and Na'vi are real languages	Linguist John McWhorter offers up a lesson in how fantasy languages become real languages.
FW14-e168-7486-09	Mega Man board game kills it on Kickstarter	 
FW14-e168-7200-03	A tour of the legendary USS Missouri (pictures)	Tour the Mighty Mo, an Iowa-class battleship that fought in WWII, Korea, Desert Storm, and on whose decks the peace treaty between the US and Japan was signed.
FW14-e168-7441-03	Samsung hires soccer star Messi to save us from aliens	In an ad that must be seen to be understood, the world's greatest soccer player dribbles around apparent gangsters before being presented with an even greater challenge: saving us from green people.
FW14-e168-7161-08	2007 Dodge Caliber	"With styling that will be liberally referred to as ""bold"" and ""aggressive,"" the new compact crossover Caliber cuts a dash: flared wheel arches, bulky front and rear fascias, a Ram-style grille, and a raked roofline make it look like a Ford Focus on steroi"
FW14-e168-7261-03	Dolphin language translated in real-time	 
FW14-e168-7261-06	Researchers reveal the language of Kickstarter success	 
FW14-e168-7261-05	Researchers reveal the language of Kickstarter success	Researchers at the Georgia Institute of Technology have analyzed the top phrases of successful -- and unsuccessful -- Kickstarter campaigns. Hint: mentioning cats doesn't hurt.
FW14-e168-7261-04	Developers: Nadella speaks our language	Software developers believe Microsoft's selection of Satya Nadella as its new CEO will help strengthen ties that have strained or frayed over the years.
FW14-e168-7261-08	Smart homes to learn common language	ABB, Bosch, Cisco, and LG aim to create an open standard for connected appliances. Creating a new consortium, the companies plan to provide a software platform for smart homes.
FW14-e168-7261-09	How to change the keyboard language in OS X	Effective switching of your system's keyboard layout may involve more than a system settings change or two.
FW14-e168-7261-10	Facebook deletes controversial privacy policy language	The social network amends its privacy policy by taking out a line related to teen users and advertising.
FW14-e168-7261-07	Bracelet and rings translate sign language	 
FW14-e168-7015-01	Nyko Raven (Alternative)	Though the Nyko Raven PS3 controller provides an Xbox 360 controller configuration for the PS3, its unresponsive D-pad and bulky feel will have you looking elsewhere.
FW14-e168-7261-02	Duolingo for Android	As language learning apps go, Duolingo is a fantastic option that's completely free, but don't expect it to help you become completely fluent.
FW14-e168-7263-02	'The Matrix' is back (in your hospital)	There he is, Hugo Weaving as Agent Smith. Several Hugo Weavings weaving their way around a hospital. Welcome to the future -- or the present -- of GE software in a new ad.
FW14-e168-7252-10	AirPort security: how safe is it?	AirPort security: how safe is it?
