id	title	body
FW14-e111-7044-01	George RR Martin Finishes A Dance With Dragons	"Lil'wombat writes ""George RR Martin has completed his long awaited conclusion to the A Song of Ice and Fire series. A Dance with Dragons will be published on July 12, 2011. Let the celebrations begin! And everyone was worried that he was going to pull a Jordan."""
FW14-e111-7261-02	The Children of Hurin	"stoolpigeon writes ""Throughout much of his life, J.R.R. Tolkien worked on a series of stories set in his well known middle earth. A few he considered his ""Great Tales"" and he would return to them often, writing them multiple times and in multiple forms. One story that he worked on often over many years was the tale of Hurin and his children Turin and Nienor. Following his death, Tolkien's youngest son Christopher has worked to collect, edit and publish much of what his father wrote but never published. The tale of Hurin's children has been told in part already in some of those works. But it is in this book that for the first time the complete tale is told from start to finish of The Children of Hurin."" Read below for the rest of JR's review."
FW14-e111-7215-01	Tooth Cavities May Protect Against Cancer	"Hugh Pickens DOT Com writes ""John Gever reports at MedPage Today on a new study conducted by researchers from the University of Buffalo, which found that people with more cavities in their teeth are 32 percent less likely to suffer from head and neck cancers. 'To our knowledge, the present study suggests, for the first time, an independent association between dental caries and head and neck squamous cell carcinoma.' The researchers proposed a mechanism for the apparent protective effect: that cariogenic, lactic acid-producing bacteria prompt cell-mediated Th1 immune responses that suppress tumor formation. The team examined records of patients older than 21 seen in the university's dental and maxillofacial prosthetics department from 1999 to 2007, identifying 399 who were newly diagnosed with head and neck squamous cell carcinoma. Assuming that the association between caries and reduced cancer risk is real, the team suggests that one could regard the cariogenic bacteria as beneficial overall, with caries 'a form of collateral damage.' Therefore an appropriate strategy could be to target that effect specifically without aggressively targeting the bacteria. 'Antimicrobial treatment, vaccination, or gene therapy against cariogenic bacteria may lead to more harm than good in the long run.'"""
FW14-e111-7211-01	Book Review: Microsoft Manual of Style	"benrothke writes ""The Chicago Manual of Style (CMS), now in its 16th edition, is the de facto style guide for American writers. It deals with aspects of editorial practice, grammar, usage, document preparation and more. It's just one of many style guides for writers. The Microsoft Manual of Style, just released in its 4th edition, attempts to do for the technical writers what the CMS has done for journalists and other writers."" Read below for the rest of Ben's review."
FW14-e111-7207-09	Scientists Predict Earthquake's Location and Strength	"A new study has been published in Nature Geoscience (abstract) detailing how scientists correctly anticipated the location and strength of an earthquake earlier this year. On September 5th, a 7.6 earthquake rocked Costa Rica's Nicoya Peninsula. That region had seen earthquakes of (roughly) magnitude 7 in 1853, 1900, and 1950, so ""geoscientists had forecast that a magnitude 7.7 to 7.8 quake should occur around the year 2000, plus or minus 20 years."" ""The Nicoya Peninsula is prone to earthquakes because it's an area of subduction, where the Cocos Plate is pushing underneath the Caribbean Plate, moving at a rate of about 8.5 centimeters per year. When regions such as this suddenly slip, they produce a megathrust earthquake. Most of the world's largest earthquakes — including the magnitude 9.0 Tohoku-Oki quake in Japan in 2011 and the magnitude 9.15 Sumatra-Andaman earthquake in 2004, both of which produced devastating tsunamis — fall into this category. .. The close study of this region allowed scientists to calculate how much strain was building in the fault and in May 2012 they published a study in which they identified two locked spots capable of producing an earthquake similar to the one in 1950. In September of that year, the landward patch ruptured and produced the earthquake. The offshore one is still locked and capable of producing a substantial but smaller earthquake, an aftershock with a magnitude as high as 6.9, the researchers say."""
FW14-e111-7044-02	Video Game Adaptation In the Works For A Song of Fire and Ice	"On Wednesday, French game development studio Cyanide announced that they will be working with George R. R. Martin to bring his popular fantasy series, A Song of Fire and Ice, to the realm of video games. The press release implies that there will be more than one game, and the games will come out for PCs and ""next-gen consoles."" Apparently an HBO television series is in the works as well, in addition to board and card games related to the books."
FW14-e111-7207-04	5.1 Earthquake Hits California	"An anonymous reader writes ""A 5.1 earthquake hit Southern California at 9:09PM local time on Friday. It was preceded by a 3.6 earthquake, then followed by 3.4 and 3.6 quakes, as well as 100+ smaller aftershocks. The United States Geological Survey has a map showing the epicenter. There have been no reported deaths, though roughly 50 people have been displaced from their homes. 'The shake caused a rock slide in Carbon Canyon, causing a car to overturn, according to the Brea Police Department. Fullerton police received reports of water main breaks and windows shattering, but primarily had residents calling about burglar alarms being set off by the quake.'"""
FW14-e111-7207-05	Physicists Produce Antineutrino Map of the World	"KentuckyFC (1144503) writes ""The origin of the heat generated inside the Earth is one of the great mysteries of geophysics. Researchers know that almost all this heat is generated by the decay of radioactive elements such as potassium-40, thorium-232 and uranium-238. But what they don't know is how these elements are distributed inside the planet and how much heat each contributes. In the next few years, they hope to get some answers thanks to the emerging science of antineutrino geophysics. Since radioactive decay produces antineutrinos, an experiment that measures these particles coming out of the Earth should provide a detailed picture of the distribution of the elements within it. 

But there's a problem. Nuclear reactors also produce copious numbers of antineutrinos and these can swamp the signal from inside the Earth. What's needed is a map showing the distribution of reactor antineutrinos so that geophysicists can choose the best places to put their experiments. Just such a map is exactly what a team of nuclear physicists has now produced. The map shows that planned experiments in Hawaii and Curacao, off the coast of Venezuela, are in excellent locations and that Japan has recently become a much better site thanks to the shut down of the country's nuclear industry following the 2011 Tohoku earthquake. But a European experiment currently being planned in south-east France doesn't come off so well."""
FW14-e111-7207-06	Japan Marks 3rd Anniversary of Tsunami Disaster	"AmiMoJo writes ""Today Japan marks the third anniversary of the 11th of March 2011 disaster when the country was hit by a magnitude 9 earthquake huge tsunami and severe nuclear accident. More than 18,500 people were killed or went missing. Nearly 3,000 others died while evacuated from their homes, and over a quarter of a million people were still living in temporary housing as of February. Work to build new housing on higher ground is lagging behind schedule. 

Three reactors melted down at the Fukushima Daiichi nuclear power plant following the quake and tsunami, but the exact cause of the accident is still unknown. How massive amounts of radioactive materials from the reactors were dispersed is also unclear. Today was also the day when hundreds of former residents announced that they were suing TEPCO, the plant operator, and the government for additional compensation."" Although the nuclear accident was dwarfed by the other devastation, the effects of the meltdown will be felt for much longer. The Bulletin of Atomic Scientists published an article today on the reactors that didn't meltdown, and the NRC chair has some comments on the progress at Fukishima."
FW14-e111-7207-07	3 Years Later: A Fukushima Worker's Eyewitness Story	"Lasrick writes ""Tuesday, March 11 is the 3rd anniversary of the Fukushima disaster. In this article, a worker at the Fukushima Daiichi Nuclear Power Station gives his eyewitness account of what happened there in the immediate wake of a massive earthquake and tsunami that caused three of the station's reactor cores to melt."" The witness, says the story, ""was promised anonymity as a condition of providing his account."""
FW14-e111-7216-01	Million Jars of Peanut Butter Dumped In New Mexico Landfill	"Hugh Pickens DOT Com (2995471) writes ""The Guardian reports that a million jars of peanut butter are going to be dumped in a New Mexico landfill and bulldozed over after retailer Costco refused to take shipment of the peanut butter and declined requests to let it be donated to food banks or repackaged or sold to brokers who provide food to institutions like prisons. The peanut butter comes from a bankrupt peanut-processing plant that was at the heart of a salmonella outbreak in 2012 and although 'all parties agreed there's nothing wrong with the peanut butter from a health and safety issue,' court records show that on a 19 March conference call Costco said 'it would not agree to any disposition ... other than destruction.' 

The product was tested extensively and determined to be safe. Costco initially agreed to allowing the peanut butter to be sold, but rejected it as 'not merchantable' because of leaking peanut oil. So instead of selling or donating the peanut butter, with a value estimated at $2.6m, the estate is paying about $60,000 to transport 950,000 jars – or about 25 tons – to the Curry County landfill in Clovis, where public works director Clint Bunch says it 'will go in with our regular waste and covered with dirt'. Despite the peanut butter being safe, Curry County landfill employee Tim Stacy says that no one will be able to consume the peanut butter once it's dumped because it will be immediately rolled over with a bulldozer, destroying the supply. Stacy added more trash will then be dumped on top of the pile. Sonya Warwick, spokeswoman for New Mexico's largest food bank, declined to comment directly on the situation, but she noted that rescued food accounted for 74% of what Roadrunner Food Bank distributed across New Mexico last year. 'Access to rescued food allows us to provide a more well-rounded and balanced meal to New Mexicans experiencing hunger.'"""
FW14-e111-7207-03	How a 'Seismic Cloak' Could Slow Down an Earthquake	"Daniel_Stuckey writes ""The United States is currently gripped in a bout of earthquake mania, following a series of significant tremors in the West. And any time Yellowstone, LA, or San Francisco shakes, people start to wonder if it's a sign of The Big One to come. Yet even after decades of research, earthquake prediction remains notoriously hard, and not every building in quake-prone areas has an earthquake-resistant design. What if, instead of quaking in our boots, we could stop quakes in their tracks? Theoretically, it's not a crazy idea. Earthquakes propagate in waves, and if noise-canceling headphones have taught us anything, it's that waves can be absorbed, reflected, or canceled out. Today, a paper published in Physical Review Letters suggests how that might be done. It's the result of French research into the use of metamaterials—broadly, materials with properties not found in nature—to modify seismic waves, like a seismic cloaking device."""
FW14-e111-7207-10	Killer Qualities of Japanese Fault Revealed	"Lasrick sends this report from Nature News: ""The devastating 2011 earthquake and tsunami in Japan shocked researchers who did not expect that the seismic fault involved could release so much energy. Now the world's deepest-drilling oceanographic ship has been able to pin down the odd geology that made this disaster so horrific. The fault turns out to be unusually thin and weak, the researchers report in Science this week1–3. The results will help to pin down whether other offshore faults around the world are capable of triggering the same scale of disaster. ... The coring revealed a very thin clay layer, about 5 meters thick, separating the two sliding tectonic plates (abstract). 'That’s just weird,' says Emily Brodsky of the University of California, Santa Cruz (UCSC), who is an author on all three Science papers this week. 'Usually it’s tens of meters or more.' Lab tests confirmed that this wet clay layer is extremely slippery, and gets even more so under stress (abstract). As sliding creates friction and heat, water in the clay gets pressurized and pushes up against the impermeable rock around it. That 'jacks open the fault” says Brodsky, allowing it to slip even more. The temperature sensors found that more than a year after the quake, the fault was still up to 0.31 C warmer than its surroundings (abstract). From this they could extrapolate how much heat was generated from friction during the sliding event. Their calculations confirmed the very low friction of the 5-meter-thick clay layer."""
FW14-e111-7207-02	8.2 Earthquake Off the Coast of Chile, Tsunami Triggered	"An 8.2-magnitude earthquake has struck roughly 60km off the cost of Chile. Its depth was approximately 20.1km. A tsunami has been generated, and evacuations have been ordered along the coast near the strike. Tsunami warnings were also issued for Peru and Ecuador. According to the Associated Press, ""Coastal residents of northern Chile evacuated calmly as waves measuring almost 2 meters (6 1/2 feet) struck ahead of a tsunami that was expected to come ashore later. ... Chile's emergency service reported some roads blocked by landslides caused by the quake, but said no injuries had been reported so far."""
FW14-e111-7211-02	Drupal 6: Ultimate Community Site Guide	"Michael J. Ross writes ""Among the more popular and better-regarded content management systems (CMSs), Drupal is distinguished partly by its building-block approach, in which a website's functionality is built up in pieces, each of which is a module (either core or contributed). The opposite approach — using far fewer but more encompassing modules — is generally preferred by non-developers who do not relish integrating a sizable collection of modules or trying to modify the underlying code. Nonetheless, anyone who wishes to build a Drupal-based social website, can learn how to do so in a new e-book titled Drupal 6: Ultimate Community Site Guide."" Read below for the rest of Michael's review."
FW14-e111-7211-03	Podcasting	"SFEley (Stephen Eley) writes ""Todd Cochrane's Podcasting: The Do-It-Yourself Guide has been heavily pushed in the podcasting community as the first of a wave of podcasting books to be released in the next several months. All of these books will surely cover the same themes, more or less: what podcasts are, how to listen to them, and how to produce your own. The popularity of podcasting is exploding right now, with coverage in every press outlet and Apple hyping it as The Next Big Thing. It's easy to see that there will be a huge demand for these books, even if they don't do much more than state the obvious. So what about this one? Other than being the first, does it offer any compelling virtues for the would-be podcaster or listener?"" Read on for Eley's answer to that question."
FW14-e111-7211-04	Everything and More	"Chris Cowell-Shah writes ""If David Foster Wallace can't explain infinity to us, nobody can. At least, that's what I told myself while anxiously waiting for his Everything and More: A Compact History of Infinity. The book promised to be an intellectual history of the mathematical concept of infinity, with heavy doses of history, math, and philosophy. And while it proves heavy going at times, I'm pleased to say that it delivers admirably on this promise."" Read on for Cowell-Shah's lengthy review of Everything and More."
