id	title	body
FW14-e161-7441-08	Legend! Messi breaks Barca all-time scoring record	"* story

Sun, 16 Mar 2014"
FW14-e161-7441-09	Messi treble gives Barca 'clasico' win at Madrid	"* story

Sun, 23 Mar 2014"
FW14-e161-7207-08	Earthquake jolts Augusta, may have damaged water tower near course	"* story

Sat, 15 Feb 2014"
FW14-e161-7015-01	Ayanbadejo: Dolphins questioned my commitment after I put family first	"* story

Fri, 4 Apr 2014"
FW14-e161-7207-05	Mourinho happy with Chelsea win	"* story

Mon, 7 Apr 2014"
FW14-e161-7216-02	Highlights: Sharks/Oilers	"* video

Thu, 30 Jan 2014"
FW14-e161-7216-01	UFC Ultimate Insider: Gustafsson’s Sweden	"* video

Thu, 6 Feb 2014"
FW14-e161-7215-01	De Aza hits two homers as White Sox beat Twins 5-3	"* story

Mon, 31 Mar 2014"
FW14-e161-7207-10	Earthquake strikes Oklahoma during Cowboys' FG attempt; kicker makes it anyway	"* story

Sat, 7 Dec 2013"
FW14-e161-7207-09	Randy Moss and Terrell Owens are scared of earthquakes	"* video

Mon, 17 Mar 2014"
FW14-e161-7207-07	Bo Ryan earns first Final Four as Wisconsin outlasts Arizona	"* story

Sun, 30 Mar 2014"
FW14-e161-7207-06	Coke to soften marketing if unrest hits World Cup	"* story

Wed, 2 Apr 2014"
FW14-e161-7207-03	Sharp shooter: Kerr talks defense	"* story

Sat, 29 Mar 2014"
FW14-e161-7207-04	Dodgers top Angels after teams play through 'quake	"* story

Sat, 29 Mar 2014"
FW14-e161-7230-01	Gophers' 2014 recruiting class includes pair of four-star players	"* story

Wed, 5 Feb 2014"
FW14-e161-7207-02	The Newcomer's Guide to the Wisconsin Badgers	"* story

Sun, 30 Mar 2014"
FW14-e161-7207-01	Elite Eight notebook: What's next for Arizona phenom Aaron Gordon?	"* story

Sun, 30 Mar 2014"
FW14-e161-7176-08	Tire on fire! It really happened -- but what caused it?	"* story

Tue, 19 Nov 2013"
FW14-e161-7176-07	Power team: Regis and King Richard score one for the old guys	"* story

Tue, 19 Nov 2013"
FW14-e161-7176-06	Making the rounds: JJ begins media blitz after winning sixth title	"* story

Tue, 19 Nov 2013"
FW14-e161-7176-05	Photos: Danica Patrick hosts American Country Awards	"* photo

Tue, 19 Nov 2013"
FW14-e161-7176-04	Musical chairs: Lots of new faces headed for new places in 2014	"* story

Tue, 19 Nov 2013"
FW14-e161-7216-03	Highlights: North Florida vs. (5) Michigan State	"* video

Wed, 18 Dec 2013"
FW14-e161-7230-03	Jamison Lalk | Iowa State Cyclones | Stats, Pictures, News | College Football | FOX Sports on MSN	"* NCAA Football Players

Wed, 19 Feb 2014"
