id	title	body
FW14-e010-7215-03	Radiotherapy plus Cetuximab for Squamous-Cell Carcinoma of the Head and Neck	"* Radiotherapy plus Cetuximab for Squamous-Cell Carcinoma of the Head and Neck (Citations: 954)

James A. Bonner, Paul M. Harari, Jordi Giralt, Nozar Azarnia, Dong M. Shin, Roger B. Cohen, Christopher U. Jones, Ranjan Sur, David Raben, Jacek Jassem, Roger Ove, Merrill S. Kieshttp://academic.research.microsoft.com/io.ashx?type=5&id=5282164&selfId1=-1&selfId2=-1&maxNumber=12&query=squamous cell carcinoma

Journal: New England Journal of Medicine - N ENGL J MED , vol. 354, no. 6, pp. 567-578, 2006"
FW14-e010-7215-09	A radiation therapy oncology group (RTOG) phase III randomized study to compare hyperfractionation and two variants of accelerated fractionation to standard fractionation radiotherapy for head and neck squamous cell carcinomas: first report of RTOG 9003	"* A radiation therapy oncology group (RTOG) phase III randomized study to compare hyperfractionation and two variants of accelerated fractionation to standard fractionation radiotherapy for head and neck squamous cell carcinomas: first report of RTOG 9003 (Citations: 396)

Karen K. Fu, Thomas F. Pajak, Andy Trotti, Christopher U. Jones, Sharon A. Spencer, Theodore L. Phillips, Adam S. Garden, John A. Ridge, Jay S. Cooper, K. Kian Ang

Purpose: The optimal fractionation schedule for radiotherapy of head and neck cancer has been controversial. The objective of this randomized trial was to test the efficacy of hyperfractionation and two types of accelerated fractionation individually against standard fractionation.Methods and Materials: Patients with locally advanced head and neck cancer were randomly assigned to receive radiotherapy delivered with: 1) standard fractionation ...

Journal: International Journal of Radiation Oncology Biology Physics - INT J RADIAT ONCOL BIOL PHYS , vol. 48, no. 1, pp. 7-16, 2000"
FW14-e010-7215-04	Pretreatment oxygenation predicts radiation response in advanced squamous cell carcinoma of the head and neck	"* Pretreatment oxygenation predicts radiation response in advanced squamous cell carcinoma of the head and neck (Citations: 372)

Marianne Nordsmark, Marie Overgaard, Jens Overgaard

...background and purpose: hypoxic tumor cells are known to be relatively...and radiation response in advanced squamous cell carcinomas of head and neck.methods...

Journal: Radiotherapy and Oncology - RADIOTHER ONCOL , vol. 41, no. 1, pp. 31-39, 1996"
FW14-e010-7207-06	The energy release in great earthquakes	"* The energy release in great earthquakes (Citations: 531)

Hiroo Kanamori

...energy before and after an earthquake) in great earthquakes is estimated from the seismic...5 for the 1960 chilean earthquake and connects smoothly to ms (surface wave magnitude) for earthquakes with a rupture dimension of...

Journal: Journal of Geophysical Research , vol. 82, no. 20, pp. 2981-2988, 1977"
FW14-e010-7167-07	3D FEM simulation of the whole cycle of aluminium extrusion throughout the transient state and the steady state using the updated Lagrangian approach	"* 3D FEM simulation of the whole cycle of aluminium extrusion throughout the transient state and the steady state using the updated Lagrangian approach (Citations: 19)

J. Zhou, L. Li, J. Duszczyk

aluminium extrusion involves the generation of free...a result, the simulation of aluminium extrusion performed so far has been...

Journal: Journal of Materials Processing Technology - J MATER PROCESS TECHNOL , vol. 134, no. 3, pp. 383-397, 2003"
FW14-e010-7211-03	An Analysis of English Punctuation: The Special Case of Comma	"* An Analysis of English Punctuation: The Special Case of Comma (Citations: 12)

MURAT BAYRAKTAR, BILGE SAY, VAROL AKMAN

...aided exercise to investigate english punctuation practice for the special case of comma (the most significant punctuation mark) in a parsed corpus...however, once we remember that punctuation is an orthographical component of written language, we see that research on punctuation makes reasonable sense. accordingly, interest...

Published in 1998."
FW14-e010-7239-01	The effects of roundabouts on traffic safety for bicyclists: An observational study	"* The effects of roundabouts on traffic safety for bicyclists: An observational study (Citations: 13)

Stijn Daniels, Erik Nuyts, Geert Wets

...accidents involving bicyclists on 91 roundabouts in flanders-belgium. the study design accounted for the effects of general safety trends and regression-to-the...changes in traffic volume at roundabouts. the conversion of intersections into roundabouts produces a significant 27% increase...

Journal: Accident Analysis and Prevention - ACCID ANAL PREVENT , vol. 40, no. 2, pp. 518-526, 2008"
FW14-e010-7215-01	Oesophageal squamous cell carcinoma: I. A critical review of surgery	"* Oesophageal squamous cell carcinoma: I. A critical review of surgery (Citations: 344)

Richard Earlam, J. R. Cunha-Melo

Journal: British Journal of Surgery - BRIT J SURG , vol. 67, no. 6, pp. 381-390, 1980"
FW14-e010-7215-10	Molecular assessment of histopathologi-cal staging in squamous-cell carcinoma of the head and neck	"* Molecular assessment of histopathologi-cal staging in squamous-cell carcinoma of the head and neck (Citations: 263)

Ja Brennan, L Mao, Rh Hruban

Published in 1995."
FW14-e010-7215-08	Epidermal Growth Factor Receptor Blockade with C225 Modulates Proliferation, Apoptosis, and Radiosensitivity in Squamous Cell Carcinomas of the Head and Neck1	"* Epidermal Growth Factor Receptor Blockade with C225 Modulates Proliferation, Apoptosis, and Radiosensitivity in Squamous Cell Carcinomas of the Head and Neck1 (Citations: 241)

Shyh-Min Huang, Jonathan M. Bock, Paul M. Harari

...clonal antibody c225 on proliferation, cell cycle phase distribution, apoptosis, and radiosensitivity in squamous cell carcinoma (scc) cell lines derived from head and...c225 treatment induces accumulation of cells in g1, which is accompanied by a 2-3-fold decrease in the percentage of cells in s phase. c225 exposure...

Published in 1999."
FW14-e010-7215-07	Distribution of cervical lymph node metastases from squamous cell carcinoma of the upper respiratory and digestive tracts	"* Distribution of cervical lymph node metastases from squamous cell carcinoma of the upper respiratory and digestive tracts (Citations: 262)

Robert Lindberg

Journal: Cancer , vol. 29, no. 6, pp. 1446-1449, 1972"
FW14-e010-7215-06	Postoperative Concurrent Radiotherapy and Chemotherapy for High-Risk Squamous-Cell Carcinoma of the Head and Neck	"* Postoperative Concurrent Radiotherapy and Chemotherapy for High-Risk Squamous-Cell Carcinoma of the Head and Neck (Citations: 476)

Jay S. Cooper, Thomas F. Pajak, Arlene A. Forastiere, John Jacobs, Bruce H. Campbell, Scott B. Saxman, Julie A. Kish, Harold E. Kim, Anthony J. Cmelak, Marvin Rotman, Mitchell Machtay, John F. Ensleyhttp://academic.research.microsoft.com/io.ashx?type=5&id=30048944&selfId1=-1&selfId2=-1&maxNumber=12&query=squamous cell carcinoma

Journal: New England Journal of Medicine - N ENGL J MED , vol. 350, no. 19, pp. 1937-1944, 2004"
