id	title	body
FW14-e008-7167-06	Some quality and reliability aspcts of aluminium extrusion process.	"6.

Raza, Muhammad Kamran (1998) Some quality and reliability aspcts of aluminium extrusion process. Masters thesis, King Fahd University of Petroleum and Minerals.

Preview"
FW14-e008-7045-01	Design of a Model University Classroom for Collaborative and Interactive LearningDesign of a Model University Classroom for Collaborative and Interactive Learning.	"1.

MOHAMMED, MOHAMMED ALHAJI (2010) Design of a Model University Classroom for Collaborative and Interactive LearningDesign of a Model University Classroom for Collaborative and Interactive Learning. Masters thesis, King Fahd University of Petroleum and Minerals. Item availablity restricted."
FW14-e008-7222-02	Effect of Electrodes Material on the Degradation of p-Cresol in Electrochemical Process.	"2.

Abu-Eideh, M.M. (2010) Effect of Electrodes Material on the Degradation of p-Cresol in Electrochemical Process. Masters thesis, King Fahd University of Petroleum and Minerals. Item availablity restricted."
FW14-e008-7211-07	Message Concealment Techniques using Image based Steganography.	"7.

Khan, Farhan and Gutub, Adnan Abdul-Aziz Message Concealment Techniques using Image based Steganography. IEEEGCC 2007.

Preview"
FW14-e008-7212-01	Saturation-Height Modelling of Oil and Gas-Capped Reservoirs.	"1.

Al Roudhan, Abdulkareem Roudhan (2010) Saturation-Height Modelling of Oil and Gas-Capped Reservoirs. Masters thesis, King Fahd University of Petroleum and Minerals. Item availablity restricted."
FW14-e008-7212-02	Supramolecular Dynamics of Thalidomide and its Derivatives in Water-Sediment System.	"2.

ALI, IMRAN and GUPTA, VINOD K. and ABOUL-ENEIN, HASSAN Y. (2009) Supramolecular Dynamics of Thalidomide and its Derivatives in Water-Sediment System. Wiley InterScience.

Preview"
FW14-e008-7212-03	Envelope design for thermal comfort and reduced energy consumption in residential buildings.	"3.

Al-Saadi, Saleh Nasser (2006) Envelope design for thermal comfort and reduced energy consumption in residential buildings. Masters thesis, King Fahd University of Petroleum and Minerals.

Preview"
FW14-e008-7212-04	Numerical investigation of erosion of a pipe protruded in a sudden contraction.	"4.

Kabir, Muhammad Ehsanul (2005) Numerical investigation of erosion of a pipe protruded in a sudden contraction. Masters thesis, King Fahd University of Petroleum and Minerals.

Preview"
FW14-e008-7212-05	CULTURING, ISOLATION AND GENETIC IDENTIFICATION OF ENDOLITHIC CYANOBACTERIA FOUND IN THE ARABIAN GULF.	"5.

l CULTURING, ISOLATION AND GENETIC IDENTIFICATION OF ENDOLITHIC CYANOBACTERIA FOUND IN THE ARABIAN GULF. Masters thesis, King Fahd University of Petroleum and Minerals. Item availablity restricted."
FW14-e008-7212-06	Evaluation of Filter Cake Mineralogy in a Horizontal Well.	"6.

l Evaluation of Filter Cake Mineralogy in a Horizontal Well. Masters thesis, King Fahd University of Petroleum and Minerals. Item availablity restricted."
