id	title	body
FW14-e145-7167-01	Extrusion of Aluminium Alloys	"T. Sheppard / Not Avail

New Trade Paper  /  Metal - Metallurgy

$499.95"
FW14-e145-7044-10	A Song of Ice and Fire Boxed Set (A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows)	"George R. R. Martin / Bantam

Used Mass Market  /  Science Fiction and Fantasy - A to Z

$25.00"
FW14-e145-7044-05	A Clash of Kings (A Song of Ice and Fire #2)	"George R. R. Martin / Bantam

New Mass Market  /  Science Fiction and Fantasy - A to Z

$9.99"
FW14-e145-7174-08	Seal Team Six: Memoirs of an Elite Navy Seal Sniper	"Howard E. Wasdin / St. Martin's Press

Used Hardcover  /  Military - Elite

$5.50 <strike>$26.99</strike>"
FW14-e145-7274-03	The 1967 Detroit Riots (Perspectives on Modern World History)	"Noah Berlatsky (edt) / Greenhaven Press

New Hardcover  /  Children's Nonfiction - Us History

$44.75"
FW14-e145-7137-02	Puss in Boots 3-D Movie Guide [With 3-D Glasses] (Puss in Boots Movie)	"Not Available (na) / Simon Spotlight

New Trade Paper  /  Children's Animals - Animal Stories-cats

$6.99"
FW14-e145-7326-01	Eruption!: Volcanoes and the Science of Saving Lives (Scientists in the Field)	"Elizabeth Rusch / Houghton Mifflin Harcourt (HMH)

Used Hardcover  /  Children's - Geology and Meteorology

$13.50 <strike>$18.99</strike>"
FW14-e145-7215-06	Microrna-137 Promoter Methylation as an Etiologic and Prognostic Biomarker for Squamous Cell Carcinoma of the Head and Neck.	"Scott M. Langevin / Proquest, Umi Dissertation Publishing

New Trade Paper  /  Sociology - Aging

$84.50"
FW14-e145-7044-09	A Feast for Crows ( A Song of Ice and Fire #04)	"George R. R. Martin / Random House

Used Trade Paper  /  Science Fiction and Fantasy - A to Z

$11.50 <strike>$18.00</strike>"
FW14-e145-7044-08	A Storm of Swords (HBO Tie-In Edition): A Song of Ice and Fire: Book Three	"George R. R. Martin / Bantam

New Mass Market  /  Science Fiction and Fantasy - A to Z

$9.99"
FW14-e145-7044-07	A Clash of Kings (HBO Tie-In Edition: A Song of Ice and Fire #2)	"George R. R. Martin / Bantam

Used Mass Market  /  Science Fiction and Fantasy - A to Z

$6.95 <strike>$9.99</strike>"
FW14-e145-7044-06	A Storm of Swords (A Song of Ice and Fire #3)	"George R. R. Martin / Bantam

Used Mass Market  /  Science Fiction and Fantasy - A to Z

$5.50 <strike>$9.99</strike>"
FW14-e145-7044-04	A Feast for Crows (A Song of Ice and Fire #4)	"George R. R. Martin / Bantam Books

Used Mass Market  /  Science Fiction and Fantasy - A to Z

$6.95 <strike>$9.99</strike>"
FW14-e145-7211-04	Pocket Idiot's Guide to Grammar and Punctuation (Pocket Idiot's Guide)	"Jay Stevenson / Alpha Books

New Trade Paper  /  Reference - Grammar and Style

$9.95"
FW14-e145-7044-02	A Dance with Dragons (A Song of Ice and Fire #5)	"George R. R. Martin / Bantam

New Mass Market  /  Science Fiction and Fantasy - A to Z

$9.99"
FW14-e145-7044-01	George R. R. Martin's a Game of Thrones 5-Book Boxed Set (Song of Ice and Fire Series): A Game of Thrones, a Clash of Kings, a Storm of Swords, a Feas	"George R. R. Martin / Bantam

New Trade Paper  /  Popular Fiction - Adventure

$90.00"
FW14-e145-7211-03	The Associated Press Guide to Punctuation	"Rene J. Cappon (edt) / Perseus Publishing

New Trade Paper  /  Business - Communication

$11.99"
FW14-e145-7274-04	Detroit: Race Riots, Racial Conflicts, and Efforts to Bridge the Racial Divide	"Joe T. Darden / Michigan State University Press

New Trade Paper  /  World History - General

$29.95"
FW14-e145-7211-01	The Best Punctuation Book, Period: A Comprehensive Guide for Every Writer, Editor, Student, and Businessperson	"June Casagrande / Ten Speed Press

New Trade Paper  /  Reference - Grammar and Style

$14.00"
FW14-e145-7137-06	The Cat. The Boots. The Legend. [With CD (Audio)] (Puss in Boots Movie)	"Tina Gallo (adp) / Simon Spotlight

New Trade Paper  /  Children's - Humor

$9.99"
FW14-e145-7261-03	From Elvish to Klingon: Exploring Invented Languages	"Michael Adams / Oxford University Press, USA

New Hardcover  /  Reference - Etymology

$19.95"
FW14-e145-7137-07	The Cat. The Boots. The Legend. (Puss in Boots Movie)	"Tina Gallo (adp) / Simon Spotlight

New Trade Paper  /  Children's - Humor

$3.99"
FW14-e145-7261-01	A Gateway to Sindarin: A Grammar of an Elvish Language from Jrr Tolkien's Lord of the Rings	"David Salo / University of Utah Press

New Trade Paper  /  Science Fiction and Fantasy - A to Z

$35.00"
FW14-e145-7211-09	Pocket Guide to Correct Punctuation	"Barron's Educational Series, Incorporated

Used Trade Paper  /  Reference - Grammar and Style

$5.95"
FW14-e145-7274-01	Violence in the Model City: The Cavanagh Administration, Race Relations, and the Detroit Riot of 1967	"Sidney Fine / Michigan State University Press

New Trade Paper  /  World History - General

$24.95"
FW14-e145-7211-10	The Briefest English Punctuation Guide Ever!: For English Speakers Who Didn't Learn Punctuation at School	"Ruth Colman / University of New South Wales Press

New Spiral  /  Reference - Grammar and Style

$17.25"
FW14-e145-7215-04	Molecular Mechanisms of Basal Cell and Squamous Cell Carcinomas (Medical Intelligence Unit)	"Jorg Reichrath / Springer

New Hardcover  /  Health and Medicine - Medical Specialties

$229.50"
FW14-e145-7174-06	Inside Seal Team Six: My Life and Missions with America's Elite Warriors	"Don Mann / Little Brown and Company

Used Hardcover  /  Military - Elite

$16.95"
FW14-e145-7211-08	Punctuation Power: Punctuation and How to Use It (Scholastic Guides)	"Scholastic / Scholastic

Used Trade Paper  /  Children's - Reference English

$2.50"
FW14-e145-7211-07	Grammatically Correct: The Writer's Guide to Punctuation, Spelling, Style, Usage, and Grammar	"Anne Stilman / Writer's Digest Books

Used Hardcover  /  Reference - Grammar and Style

$6.50"
FW14-e145-7211-06	Grammatically Correct: The Essential Guide to Spelling, Style, Usage, Grammar, and Punctuation	"Anne Stilman / Writers Digest Books

New Trade Paper  /  Reference - Grammar and Style

$19.99"
FW14-e145-7211-05	Comma Sense: A Fundamental Guide to Punctuation	"John Shore / St. Martin's Griffin

New Trade Paper  /  Reference - Writing

$13.99"
FW14-e145-7215-02	Squamous Cell Carcinoma: Causes, Tests and Treatment Options	"Samuel Burnes Ma / Createspace

New Trade Paper  /  Health and Medicine - Medical Specialties

$21.95"
FW14-e145-7211-02	The Blue Book of Grammar and Punctuation: An Easy-To-Use Guide with Clear Rules, Real-World Examples, and Reproducible Quizzes	"Jane Straus / John Wiley & Sons

New Trade Paper  /  Reference - Grammar and Style

$16.95"
FW14-e145-7185-04	Constitutional Law in Italy	"Valerio Onida / Kluwer Law International

New Trade Paper  /  Law - General

$174.95"
FW14-e145-7197-01	Contraception: A Guide to Birth Control Methods: Condoms, Spermicides, Diaphragms, Sterilization, Natural Family Planning, the Pill	"Vern L Bullough / Prometheus Books

Used Trade Paper  /  Child Care and Parenting - Family Planning

$1.00"
