id	title	body
FW14-e112-7015-01	Pikmin to the rescue: Can Nintendo revamp revive Wii U fortunes?	"With the heatwave apparently set to give way to stormy weather, it might be about time to batten down the hatches and get comfy with a new game. This week we’re off for a walk in the forest with Pikmin 3, tracking down a master thief in The Raven and getting overwhelmed by choice in Valve’s Dota 2. Pikmin 3 The Wii U’s version …

Mike Plant, 24 Jul 2013"
FW14-e112-7239-02	Verity's summer songs for programmers: Sing your pals to sleep()	"""What better way to dispel the rainy gloom of an English summer,"" mused Ms Stob, in an introduction presumably written some time in March, ""than a mass office sing-along to a selection of IT-themed pastiches?"" Pretty well anything, we'd have thought. Nevertheless, here is the raw material. Portable Development (Tune: Willow, …

Verity Stob, 22 Jul 2013"
FW14-e112-7230-02	Facebook plans vast data center in Iowa	"Facebook's fourth gigantic data center will be in Iowa, a state already favored by major infrastructure operators due to its renewable utility options. The new data center in Altoona, Iowa, will be the company's fourth dedicated bit barn, along with facilities in Prineville, Oregon; Forest City, North Carolina; and Luleå, Sweden …

Jack Clark, 23 Apr 2013"
FW14-e112-7230-03	Google chucks $757m at data center empire	"Google's capital expenditures – the amount of money forked into its worldwide network of data centers – reached $757m in the third quarter, their highest level since early 2008, when the company was erecting at least three new data center facilities in the US. In fact, the first quarter of 2008 was the only quarter in the …

Cade Metz, 15 Oct 2010"
FW14-e112-7230-04	Google data centers snub Africa, Oz, and anything near Wyoming	"A Swedish web-site monitoring company has published a worldwide map of Google's data centers. And people love looking at it. Today, as reported by just about every tech-happy news source on the web, the official Pingdom blog got all graphical with a new Google Data Center FAQ from Data Center Knowledge. Pingdom's Map of All …

Cade Metz, 11 Apr 2008"
FW14-e112-7230-05	Virgin Mary appears in Google's Iowa data center	"Who needs religion in middle America when you have Google? Google executive Ken Patchett recently visited Council Bluffs, Iowa and received a hero's welcome. Patchett leads Google's effort to build a $600m data center in corn country, and the locals couldn't be happier to have him around - at least according to propaganda …

Ashlee Vance, 28 Nov 2007"
FW14-e112-7230-06	Google cookie cuts $600m data center in Iowa	"Google will build yet another backwoods data center for $600m – this time in Iowa. Iowa's Governor Chet Culver – you can't make a name like that up – bragged today about his state's good fortune. Google will set up shop in Council Bluffs, Iowa on a 55-acre site. The data center announcement follows similar recent deals in North …

Ashlee Vance, 19 Jun 2007"
FW14-e112-7239-01	iPhone 5S, iOS 7 misery: Only JORDAN HATCH, 19, can SAVE APPLE NOW	"The searing Syrian desert sun glinted off the Kalashnikovs. It was a tense situation – and about to get a lot tenser. I had planned to spend a chilled out August of mediation and blue-sky thinking in Aspen, but had been summoned on urgent and Top Secret business – on a mission so dangerous that even my inseparable assistant …

Steve Bong, 20 Sep 2013"
FW14-e112-7239-03	Help! I’m trapped inside the Chamber of Hollers	"There’s this guy in the office who sits ten feet behind me. Lovely bloke, diligent worker, cares passionately about his job, loud voice. Oh yes indeed, a really loud voice. It doesn’t seem to matter that there’s an office divider between us, his voice is as clear and piercing as if he was sitting next to me. It’s not even an …

Alistair Dabbs, 07 Jun 2013"
FW14-e112-7242-03	UK: 'We're legally bound to arrest Mr Assange'	"The UK's Foreign Secretary has refused to rule out storming the Ecuadorian embassy to arrest Julian Assange and pack him off to Sweden. On Tuesday, The Right Honourable William Jefferson Hague met with the vice president of Ecuador over the Assange issue. When questioned about it by the BBC on Wednesday, Hague described the …

Iain Thomson, 30 Aug 2012"
FW14-e112-7239-04	I said ‘no’ to a million-pound Tech City empire	"I have been propositioned in a toilet by a 72-year-old man. He wants me to move in with him and do the business. Ah, it’s possible that I may have phrased this poorly. What I really meant to say is that he is looking to me to arise and provide him with a youthful injection to keep him in the game. No, no, you’re getting the …

Alistair Dabbs, 17 May 2013"
FW14-e112-7239-05	UK.gov: You didn't trust us with your ID, so we gave it to private biz	"Earlier this year your correspondent was standing tantalisingly close to Matt Smith in the ACTUAL TARDIS - long story, not gonna Facebook it, never gonna tweet it. However, many Brits are happy to noisily ricochet chunks of their private lives across any number of websites and systems, in a year in which the British government …

Kelly Fiveash, 29 Dec 2012"
FW14-e112-7239-06	CSIRO mine safety tech becomes archaeological tool	"A 3D mapping technology announced earlier this year by Australia’s science agency CSIRO is being used to help map what might be the world’s oldest cave etchings. During December, CSIRO scientists undertook an exploration on behalf of the Adelaide museum, in which they took the technology known as Zebedee into the delicate …

Richard Chirgwin, 26 Dec 2012"
FW14-e112-7239-07	Think Xmas bashes in your biz are scary? Try partying with the Channel	"Etiquette experts Debrett’s has extensive advice for how to negotiate the work Christmas party, including retaining one’s professional gloss and never doing anything one might regret in the morning. Debrett’s has never been to a channel Christmas party. But with a threatened Eurozone double-dip recession, limping distributor …

Steve Bell, 28 Nov 2012"
FW14-e112-7239-08	Hefty IT prof develops robot to check that robots are safe	"A Turing-awardwinner* boffin in the States says he has developed new software which can test the safety of computer-controlled railways, air-traffic systems, hospital intensive-care monitors, enormous 600-tonne godzilla lorries and such like - all the many kinds of smart machinery which can kill people. Automated ""roundabout"" …

Lewis Page, 21 Apr 2009"
FW14-e112-7242-01	US judge revives lawsuit vs Baidu and China	"A US judge has revived a potentially significant anti-censorship lawsuit brought by Stateside pro-democracy activists against Chinese search giant Baidu and the People’s Republic of China. The original complaint was filed by eight New Yorkers back in 2011 in the US District Court in Manhattan. They claimed Baidu, in collusion …

Phil Muncaster, 11 Jun 2013"
FW14-e112-7230-01	SUPERSIZE my CLOUD - Microsoft plans $677m data centre embiggening	"Microsoft's throwing $677.6m into an Iowa data centre expansion just as internet rivals Google and Facebook have begun bulking up. State governor Terry Branstad and West Des Moines Mayor Steve Gaer copped to the news here, extending a hearty Midwest welcome to Microsoft - and its jobs and cash - after Redmond's decision to …

Gavin Clarke, 24 Jun 2013"
FW14-e112-7216-07	Keyboards spread disease	"This is a Register Health Warning: Computer keyboards spread disease. Or so an ""alarming Health Zone"" experiment conducted by The Mirror claims. Under the headline Taking Your Life in Your Hands, the newspaper writes: ""A touch of a computer keyboard or a £10 note brings us into contact with thousands of lethal bacteria."" In …

Drew Cullen, 23 Aug 2001"
FW14-e112-7216-06	The Bastard and the IT training budget	"""I... what?"" the PFY sniffles, reading through his email. ""Hmm?"" I ask. ""My attendance at a Linux forum has been canceled because.. the IT Training budget for this quarter has been exceeded?!"" ""That's ridiculous,"" I counter. ""It's about 10 grand a quarter and we haven't used any of it!"" ""Well that's what it says,"" The PFY …

Simon Travaglia, 09 Dec 2006"
FW14-e112-7216-05	Space makes germs more deadly	"Salmonella likes it in orbit, and not just for the view. According to research conducted on the International Space Station (ISS), the effects of microgravity trip a switch in the bacterium that makes it much more virulent. The findings, which are to be published in PNAS Online Early Edition suggest astronauts could be at …

Lucy Sherriff, 25 Sep 2007"
FW14-e112-7216-04	Channel wins the war, but salmonella wins the bacteria race to space	"The revelation that the channel model wars are over seems like a good place to kickstart our review of the week's news in The Reg. And the even better news is that the channel won. So break out the champagne, sing some rousing songs and hug a total stranger, the enemy has been defeated and victory is yours. For those of you …

Billy MacInnes, 27 Sep 2007"
FW14-e112-7216-03	Cloud computing lets Feds read your email	"When the new iPhone 3G went on sale last week, I was sorely tempted to wait in line for one. (I didn't - no patience.) One of the features of Apple's device that appeals to me is the new MobileMe service, where you can ""access and manage your email, contacts, calendar, photos, and files at me.com,"" according to Apple. More …

Mark Rasch, 20 Aug 2008"
FW14-e112-7216-02	Police smoke out 300-pound frozen turkey thief	"Police in Michigan are hunting an enormous homeless burglar who swiped a family's Thanksgiving turkey. The Jackson Citizen Patriot reports that the Sobiegray family were left facing a fowl-free Thanksgiving, after the man kicked down their front door and raided their freezer on Tuesday night. The suspect in the theft of the 13- …

Joe Fay, 26 Nov 2009"
FW14-e112-7216-01	iPhone, BlackBerry, Droid: purveyors of pestilence	"Your smartphone or touchscreen tablet is not your friend — not with flu season approaching. ""If you're sharing the device, then you're sharing your influenza with someone else who touches it,"" warns Stanford University doctoral student Timothy Julian, discussing deadly digital disease-delivery devices with The Sacramento Bee. …

Rik Myslewski, 15 Oct 2010"
FW14-e112-7212-02	Sonim XP3 Enduro ultra-rugged mobile phone	"Launched in November, but only just available in the UK, the Sonim Enduro is hard to kill - very hard. We know - we tried. Sonim XP3 Enduro Sonim's XP3 Enduro: well 'ard Sonim announced its range of toughened handsets back in 2007, and made much of the phones' indestructibility. The specifications list an operational …

Bill Ray, 26 Feb 2009"
FW14-e112-7212-01	Fukushima on Thursday: Prospects starting to look good	"The story of the quake- and tsunami-stricken Fukushima Daiichi nuclear powerplant continues to unfold, with reports suggesting that the situation with respect to the three damaged reactors at the plant may soon be stabilised without serious consequences. The focus of attention has now moved to problems at a pool used to keep …

Lewis Page, 17 Mar 2011"
FW14-e112-7211-06	Can my clone use my software license?	"How much is a website worth? How many Firefox users are there? How long is a piece of string? These, and other puzzlers were given a good going over earlier this week. Our writer warned people not to read to much into download figures of open source software: An interesting article and you are right on the mark about the …

Lucy Sherriff, 22 Feb 2005"
FW14-e112-7211-05	Just how cute are cats? W3C can help	"The recent announcement by the World Wide Web Consortium (W3C) of the first major overhaul of HTML in ten years was largely greeted with indifference down at the Vulture Central hackery department, where the average journo has trouble telling his <a>s from his <elbow>. However, were they to take the time to peruse the discussion …

Lester Haines, 25 Jan 2008"
FW14-e112-7211-04	Motorola Droid - the not quite iPhone killer	"Motorola's Google-happy Droid handset can be summed up in three words - and a bit of punctuation: ""Nice phone, but..."" The Droid has been out for some time now in the US, but we got our hands on one only last month. And although our sister site RegHardware has already had their way with its UK counterpart, the Motorola Milestone …

Rik Myslewski, 19 Feb 2010"
FW14-e112-7211-03	119 iPad apps for admins, coders, and geeks	"Apple's ""magical and revolutionary"" iPad is not just a toy for Jobsian fanbois — and The Reg has 119 tech-savvy apps to prove it. Today we launch our first installment of a Reg roundup of iPad apps that provide more utility than do fart-sharing, bubble-popping, and ""Yo Mama!"" joke-telling apps. We'll focus on items that can ease …

Rik Myslewski, 14 Aug 2010"
FW14-e112-7211-02	Can't agree on a coding style? Maybe the NEW YORK TIMES can help	"For decades, dour broadsheet the New York Times and its style guide have presided over the world of posh writing: its English usage manual serves as both a bible for upmarket writers and a blunt instrument with which to beat sensationalist tabloid hacks such as your humble correspondent. Now the Grey Lady has turned her hand …

Chris Williams, 06 Aug 2013"
FW14-e112-7211-01	Left swipe! That hot Tinder babe is a malware-flinging ROBOT	"Hackers are abusing the popular Tinder dating app to spread malware and survey scams using bots and clever social-engineering trickery. Bots are luring users with tempting profiles and pictures using pictures from an Arizona-based photography studio, according to net security firm BitDefender. Some of these images have also been …

John Leyden, 07 Apr 2014"
FW14-e112-7207-10	Fukushima fearmongers: It's YOUR FAULT Japan DUMPED CO2 targets	"If the Fukushima crisis has proved one thing, it's that nuclear power is safe. Everything that could possibly go wrong did, the accident was agreed to be at the top of the international scale for seriousness, and yet in decades to come scientists will not be able to attribute any deaths to radiation released from the Daiichi …

Lewis Page, 15 Nov 2013"
FW14-e112-7242-02	US democracy activists lose case against Baidu and China	"Chinese search giant Baidu has seen off a $US16m legal challenge from a group of pro-democracy supporters in New York The unusual lawsuit was filed in the US District Court in Manhattan back in 2011, with the plaintiffs alleging that Baidu effectively acted as an agent of the Chinese state to deliberately suppress their pro- …

Phil Muncaster, 26 Mar 2013"
FW14-e112-7242-04	World leaders meet to discuss cyberwar rules of engagement	"Rules of engagement for the deployment of cyber-weapons need to be developed, an international security conference is due to be told later today. The influential EastWest Institute is due to present proposals for the cyberspace equivalent of the Geneva convention at the Munich Security Conference, which has included a debate on …

John Leyden, 04 Feb 2011"
FW14-e112-7015-02	Ravens' secret sign code probed	"A conspiracy of ravens may be conspiring more than we ever thought, as researchers have discovered that the carrion-scoffing birds use their beaks to gesture and communicate. Raven croaking Raven croaking. Credit: Franco Atirador Previously, so-called deictic gestures – such as pointing to signify ""look"" and holding something …

Brid-Aine Parnell, 30 Nov 2011"
