id	title	body
FW14-e132-7092-09	How much did gas cost when gas fulled cars were first invented? Please help!	Thnx!
FW14-e132-7307-03	What caused the Cold War? Answer in detail please?	 
FW14-e132-7092-01	Cost of gas in 1935 during the great depression?	how much did a gallon of gas called in 1935. how much did a gallon of milk cost in 1935. how much...
FW14-e132-7137-01	What are some good cat movies?	Not including Garfield or The Aristocats.
FW14-e132-7486-06	What are some fun board games for two teenagers?	 
FW14-e132-7307-07	Cold War: what caused it and why did it end?	please help... Thanks :)
FW14-e132-7092-08	How much was the gas pricing during the great depression and dust bowl era?	 
FW14-e132-7111-03	Is anyone a recruiter, head hunter? Do you like it?	How is recruiting as a career?
FW14-e132-7486-08	List of some fun board games for a sleepover?	For teenagers around 15 and 16.
FW14-e132-7111-06	Is 25K a good starting salary for a staffing agency recruiter. Are recruiting careers satisfying?	...position. I would receive $1400 for each placement plus a monthly percentage of their salary. I will receive health, dental, vision benefits. I've just...
FW14-e132-7261-05	Irish name in Elvish language?	... can someone please help me translate my fiancées name to Elvish writing. Her name is Gráinne. Thank you so...
FW14-e132-7205-07	Does anyone have any leftover fried turkey recipes or suggestions?	I know sandwiches, but how about soups or stews?
FW14-e132-7261-06	Where can I learn the Elvish language Sindarin online?	 
FW14-e132-7261-07	Translate into Tolkien's elvish language?	"i want to get a tattoo that combines two of my favorite books, so i would like to have ""i go to seek a great perhaps"" translated into elvish, please."
FW14-e132-7261-08	How can I learn The Elvish language?	I want to learn the Elvish Language from LOTR but I can't find anything super reliable on my own.
FW14-e132-7123-03	Which Raleigh bike would be best for me?	... as well when I search ads for used Raleigh bikes in my area. I've heard good things about the...
FW14-e132-7205-09	Israeli/Mediterranean recipe with leftover turkey?	I have a bunch of leftover turkey laying around from Christmas and I was thinking...
FW14-e132-7205-10	Turkey Leftovers: Anyone Have an Awesome Recipe?	I have a bunch of shredded turkey breast left from Thanksgiving. Any suggestions on what to...
FW14-e132-7207-01	Earthquake?	What causes the earthquakes? I need some clear answers that can make me understand. Thanks
