id	title	body
FW14-e129-7236-03	lomustine	lomustine n trade name: CeeNU; drug class: antineoplastic alkylating agent; action
FW14-e129-7263-01	Hospital-acquired pneumonia	Hospital-acquired pneumonia (HAP) or nosocomial pneumonia refers to any pneumonia contracted
FW14-e129-7137-01	What cat movies are there	The Cat Returns , Cat Soup , The Cat People , The Curse of the Cat People , That Darn Cat , The Cat
FW14-e129-7236-04	Lomustine Oral capsule, Lomustine Oral capsule, Lomustine Oral capsule	Lomustine Oral capsule, Lomustine Oral capsule, Lomustine Oral capsule To return to the main entry
FW14-e129-7092-10	How much was gas prices during the Great Depression	About .24 cents i hope this response is not to late!! hope it helped!
FW14-e129-7092-09	How much did gas cost during the great depression	Help us answer this question: How much did gas cost during the great depression [In category: Entertainment & Arts]
FW14-e129-7092-08	How much did a gallon of gas cost in the Great Depression	Help us answer this question: How much did a gallon of gas cost in the Great Depression [In category: Fuel Economy and Mileage]
FW14-e129-7092-07	How much did gas cost per gallon during the depression	Help us answer this question: How much did gas cost per gallon during the depression [In category: History, Politics & Society]
FW14-e129-7092-06	How much was gas during the great depression	15 cents
FW14-e129-7092-05	How much was a gallon of gas during the 1930s	17 cents per gallon in the 1930s according to USA Today
FW14-e129-7092-04	How much was a gallon of gas in the deep depression	Help us answer this question: How much was a gallon of gas in the deep depression [In category: The Great Depression]
FW14-e129-7092-02	How much did a gallon of gas cost during the great depression	32 cents.
FW14-e129-7092-01	How much was gas during the depression	Help us answer this question: How much was gas during the depression [In category: The Great Depression]
FW14-e129-7236-02	Lomustine	Lomustine Key Terms: Antineoplastic , Neoplasm . Definition Lomustine is one of the anticancer
FW14-e129-7236-05	Lomustine Oral capsule	Lomustine Oral capsule To return to the main entry click here . What is this medicine? LOMUSTINE
FW14-e129-7146-08	Why do leaves change color and fall in the fall	need to use energy. Now,chlorophyll is what makes food. No food, No leaves. They drop!
FW14-e129-7174-02	Why was seal team 6 disband	to accidently fire a rocket launcher. Seal team six was decommissioned for reasons having nothing
FW14-e129-7274-04	What is Detroit Riot of 1967 about	The Detriot Riot of 1967 was a riot that was started after police tried to break up a party
FW14-e129-7015-05	the Raven	"the Raven (Poe) The Raven by Edgar Allan Poe ""The Raven"" is a narrative poem by the American"
FW14-e129-7242-01	Hague Convention	The Hague Convention(s) may refer to conventions concluded in The Hague, Netherlands, many
FW14-e129-7111-05	Salary for recruiter	versus agency). Corporate recruiting (working directly for a large firm) is typically salary based
FW14-e129-7299-01	Lyrics to row row row your boat	Row, row, row your boat, Gently down the stream. Merrily, merrily, merrily, merrily, Life
FW14-e129-7299-02	What are the lyrics to Row Row Row your boat	Row row row your boat gently down the stream merrily,merrily,merrily life is but a dream
FW14-e129-7299-03	What Are The Lyrics to row row row	Row, row, row your boat Gently down the stream Merrily, merrily, merrily, merrily Life
FW14-e129-7092-03	Price of gallon of gas during depression	Help us answer this question: Price of gallon of gas during depression [In category: Volume]
FW14-e129-7299-05	What form is row row row your boat in	Row row row your boat Gently down the stream Merrily, merrily, merrily, merrily Life
FW14-e129-7194-01	Hobcaw Barony	Hobcaw Barony, also known as Bellefield Plantation is a 15,560 acres (63 km2) tract on a peninsula
FW14-e129-7185-01	Constitution of Italy	Constitution of Italy Click here for more free books! Constitution of Italy The Constitution
FW14-e129-7205-02	Recipe for turkey	Check out Ask.com or Google.com -there are many! -Or call 1-800-Butterball.
FW14-e129-7200-03	USS John C. Stennis	(CVN-74) USS John C. Stennis (CVN 74) is the seventh Nimitz-class nuclear-powered supercarrier
FW14-e129-7212-10	Mud pump	A mud pump is a reciprocating piston/plunger device designed to circulate drilling fluid under high
FW14-e129-7215-01	squamous cell carcinoma	epidermoid carcinoma n A malignant epithelial neoplasm with cells re- squamous cell carcinoma
FW14-e129-7161-01	Dodge Caliber	The Dodge Caliber is a compact car that was produced by the Dodge division of Chrysler from model
FW14-e129-7249-04	What is the largest alligator ever caught on record	The largest alligator ever recorded was 19 feet 2 inches.
FW14-e129-7137-09	What is the 1988 movie kids movie about a cat	1988 movies about a cat were Oliver & Company, Felix the Cat, The Cat Came Back, and Puss In Boots
FW14-e129-7261-04	Elvish languages	Elvish languages are constructed languages used by Elves in a fantasy setting. Contents 1 Tolkien's
FW14-e129-7197-03	Is diaphragm a barrier contraceptive	Yes
FW14-e129-7328-09	How do you reduce spot redness	Help us answer this question: How do you reduce spot redness [In category: Planet Jupiter]
FW14-e129-7328-02	What can you put on your face to reduce acne redness	Help us answer this question: What can you put on your face to reduce acne redness [In category: Conditions and Diseases]
FW14-e129-7328-01	How do you reduce the redness of zits and acne	u just use clear away, proactive, or neotrogena, but there are many other skIn products u can use.
FW14-e129-7173-02	Severed spinal cord	bad news
FW14-e129-7320-05	How many peppers on a pepper plant	Help us answer this question: How many peppers on a pepper plant [In category: Uncategorized]
FW14-e129-7320-06	Can you grow a pepper plant from a pepper	to let the peppers dry for a long time. About a week. Once dry (This store valuable nutrients) plant
FW14-e129-7173-03	What would happen if the spinal cord were to be severed	To sever the spinal cord causes paralysis of the body below (farther from the head) the point
FW14-e129-7320-09	How do you plant a banana pepper plant	A Banana Pepper plant should be planted in a spot that gets at least 6-8 hours of sun per day
FW14-e129-7173-07	What would happen if a nerve in the spinal cord was severed	Help us answer this question: What would happen if a nerve in the spinal cord was severed [In category: Spinal Cord]
FW14-e129-7176-06	How is the weather in NYC by February	Generally somewhere between 20 and 45 degrees Fahrenheit, cloudy and grey.
FW14-e129-7307-02	What were the causes of the cold war and how was the cold war fought	Help us answer this question: What were the causes of the cold war and how was the cold war fought [In category: Cold War]
FW14-e129-7307-06	What were some causes of the cold war	tensions between United States and the U.S.S.R, now known as Russia.
FW14-e129-7174-08	Is navy seals and seal team 6 didfferent	SEAL Team 6 is one of several SEAL units in the U.S., Navy Special Operations Forces, manned
FW14-e129-7197-09	What is on the diaphragm	Help us answer this question: What is on the diaphragm [In category: Human Papillomavirus (HPV)]
FW14-e129-7307-08	What are the 2 causes for the cold war	Help us answer this question: What are the 2 causes for the cold war [In category: War and Military History]
FW14-e129-7242-09	Does Barbados participate in the hague convention	Help us answer this question: Does Barbados participate in the hague convention [In category: Barbados]
FW14-e129-7242-10	Is Canada subject to Hague Convention	Help us answer this question: Is Canada subject to Hague Convention [In category: Canada]
FW14-e129-7242-03	Is Malaysia a member of the Hague convention	Help us answer this question: Is Malaysia a member of the Hague convention [In category: Malaysia]
FW14-e129-7249-02	What is or was the largest alligator on record	Alligator records are as follows: . World's longest/largest alligator \- 1890 - caught in Marsh
FW14-e129-7249-08	Where is the worlds largest alligator ever caught on record	50 ft long
FW14-e129-7250-01	What is Collagen-vascular disease	They are various diseases inflaming and destroying connective tissue
FW14-e129-7252-02	What is the life span of a welch corgi	The life span of a Pembroke Welsh Corgi is 11 - 13 years and the life span of a Cardigan Welsh
FW14-e129-7252-04	What is a corgi	There are two two types of Corgis, the Pembroke Welsh Corgi, and the Cardigan Corgi. Both
FW14-e129-7252-05	Where do you get a corgi	From a reputable breeder or animal shelter.
FW14-e129-7261-01	How do you speak Elvish languages	Help us answer this question: How do you speak Elvish languages [In category: Uncategorized]
FW14-e129-7212-06	What is the difference between a triplex mud pump and a duplex mud pump	A positive-displacement reciprocating pump that is configured with three plungers. Triplex pumps
FW14-e129-7261-02	What are the words of the ancient elvish language	There is no such language since Elves don't really exist, but Tolkien in his books used runes
FW14-e129-7261-03	Is there a real elvish language	Yes...Yes there is
FW14-e129-7261-05	Where I can learn the Elvish Language from The Lord of the Rings	There are two possible Elvish languages to choose from, Quenya and Sindarin. For a Quenya course
FW14-e129-7261-06	Which languages influenced elvish in jrr tolkin books	Help us answer this question: Which languages influenced elvish in jrr tolkin books [In category: Books and Literature]
FW14-e129-7261-07	How was J.R.R Tolkien's elvish language created	Help us answer this question: How was J.R.R Tolkien's elvish language created [In category: J.R.R. Tolkien]
FW14-e129-7242-08	What countries have signed the Hague Convention	Help us answer this question: What countries have signed the Hague Convention [In category: Countries, States, and Cities]
FW14-e129-7211-05	Is full punctuation a type of punctuation	It's not a specific punctuation mark. It refers to using full (all) punctuation marks
FW14-e129-7211-01	What is open punctuation and closed punctuation	seafdfwrtaert
FW14-e129-7207-08	earthquake	earthquake (Click to see full-size image)
FW14-e129-7263-08	Common organism that causes nasocomial pneumonia in hospital acquired pneumonia	The most common nosocomial bacteria infections is staph.
FW14-e129-7207-05	earthquake	Earthquake Click to enlarge
FW14-e129-7274-03	How long did the Detroit riot go on	Help us answer this question: How long did the Detroit riot go on [In category: Detroit]
FW14-e129-7146-05	When do leaves fall	During the season of autumn, also called fall. More detail: As the temperatures
FW14-e129-7242-07	Is Philippines a member of the Hague convention	Help us answer this question: Is Philippines a member of the Hague convention [In category: Philippines]
FW14-e129-7242-06	What are the hague convention articles	Help us answer this question: What are the hague convention articles [In category: International Relations]
FW14-e129-7242-05	Is Iran a member of the hague convention	Help us answer this question: Is Iran a member of the hague convention [In category: Iran]
FW14-e129-7242-04	What are hague convention used for	Help us answer this question: What are hague convention used for [In category: Job Training and Career Qualifications]
FW14-e129-7242-02	What is Hague convention	A Hague Convention is an international treaty created and signed among the countries
FW14-e129-7303-10	What is the cause of itchy hands and feet at nighttime	Help us answer this question: What is the cause of itchy hands and feet at nighttime [In category: Conditions and Diseases]
FW14-e129-7111-01	What does a physician recruiter do and what is the starting salary	Help us answer this question: What does a physician recruiter do and what is the starting salary [In category: Industries and Professions]
FW14-e129-7044-02	Song of ice and fire	Help us answer this question: Song of ice and fire [In category: A Song of Ice and Fire (Game of Thrones)]
FW14-e129-7111-02	What is the starting salary and what is the top salary	Help us answer this question: What is the starting salary and what is the top salary [In category: Salary and Pay Rates]
FW14-e129-7111-10	What is a Comparison of starting teacher salaries versus starting corporate salaries	Help us answer this question: What is a Comparison of starting teacher salaries versus starting corporate salaries [In category: Salary and Pay Rates]
FW14-e129-7491-01	How do you convert mp3 wav for free	Help us answer this question: How do you convert mp3 wav for free [In category: MP3 Players Audio and Sound Systems]
FW14-e129-7491-02	How do you convert wav file into mp3	Converting Wav files to MP3 can be an easy process. Here are the steps: You need a WAV to MP3
FW14-e129-7491-06	How do you convert wav format to MP3	Help us answer this question: How do you convert wav format to MP3 [In category: Software and Applications (non-game)]
FW14-e129-7491-07	Convert wav to mp3	Firstly, before you start to convert, it is important to have a WAV to MP3 conversion software. So
FW14-e129-7491-08	How can one convert WAV to MP3	"The easiest way to convert WAV files to the MP3 format is using a software called ""WAV to MP3"
FW14-e129-7491-09	How do you convert mp3 to wav format	MP3 to WAV converters are easily downloaded from CNET or AudioFormat can do it for you for free
FW14-e129-7044-09	How many books are going to be in the a song of fire and ice series	There are going to be seven books, however there maybe more depending on where you live as sometimes the international publishers decide to split the books up in to multiple ones. So far he has only w
FW14-e129-7137-02	What is cats the movie about	Help us answer this question: What is cats the movie about [In category: Movies]
FW14-e129-7044-08	What is the best book in A Song of Ice and Fire	"The first book is the best; ""A Game of Thrones""."
FW14-e129-7044-07	Who wrote the series A Song of Ice and Fire	The series 'A Song of Ice and Fire' was wrote by George R. R. Martin. George is an American
FW14-e129-7044-06	How many pages are there in the song of ice and fire	Help us answer this question: How many pages are there in the song of ice and fire [In category: A Song of Ice and Fire (Game of Thrones)]
FW14-e129-7044-05	Who is the author of the A Song of Ice and Fire series	A Song of Ice and Fire is a great series by George R. R. Martin.
FW14-e129-7044-10	How many books total will a song of fire and ice be	7 books
FW14-e129-7137-10	What is the name of the cat in the movie cats and dogs	Which cat? The evil cat is named Kitty Galore The white fluffy on is Mr. Whiskers
