id	title	body
FW14-e108-7215-03	Cytokinetics Drug Fails Trial	"By Althea Chang 01:36 PM EDT 10/03/06

The study involved the experimental head-and-neck cancer drug ispinesib.

http://www.thestreet.com/story/10312641/1/cytokinetics-drug-fails-trial.html"
FW14-e108-7173-02	EC launches in-depth probe of J&J's Synthes takeover	By Renee Cordes 05:39 AM EDT 11/04/11
FW14-e108-7215-07	ImClone, Bristol-Myers to File for Additional Erbitux Use	"By Eric Gillin 05:01 PM EDT 07/20/04

The drug may show promise in fighting head and neck cancer.

http://www.thestreet.com/story/10172481/1/imclone-bristol-myers-to-file-for-additional-erbitux-use.html"
FW14-e108-7215-08	Allos: Folotyn Survival Trend in Lung Cancer	"By Adam Feuerstein 08:34 AM EDT 07/28/10

Allos' cancer drug fares well in small lung cancer study but quarterly sales fall below consensus.

http://www.thestreet.com/story/10819364/1/allos-folotyn-survival-trend-in-lung-cancer.html"
FW14-e108-7215-10	Oncolytics Pumps Stock With Worsening Lung Cancer Drug Data	"By Adam Feuerstein 12:31 PM EDT 09/09/13

Oncolytics claims positive Reolysin results, fails to mention falling response rates.

http://www.thestreet.com/story/12030933/1/oncolytics-pumps-stock-with-worsening-lung-cancer-drug-data.html"
FW14-e108-7173-03	Geron Stem Cell Trial Risky, Doctors Warn	"By Adam Feuerstein 11:59 AM EDT 03/11/09

Some doctors criticize an upcoming study of regenerative stem cell therapy in spinal cord patients.

http://www.thestreet.com/story/10470613/1/geron-stem-cell-trial-risky-doctors-warn.html"
FW14-e108-7250-01	Wednesday's Early Winners & Losers	"By Sarina Penn 06:51 AM EST 12/27/06

Vascular Solutions jumps after its hemostat product gains approval for a new use.

http://www.thestreet.com/story/10329702/1/wednesdays-early-winners-losers.html"
FW14-e108-7250-02	United Therapeutics Corporation Special Call	"By Seeking Alpha 08:00 PM EDT 08/24/11

http://www.thestreet.com/story/11230380/1/united-therapeutics-corporation-special-call.html"
FW14-e108-7263-01	J&J Drug Gets Mixed Panel Vote	"By Elizabeth Trotta 05:36 PM EDT 07/16/08

The drugmaker is seeking FDA approval for expanded use of Doribax, as treatment for hospital-acquired pneumonia.

http://www.thestreet.com/story/10426928/1/jj-drug-gets-mixed-panel-vote.html"
FW14-e108-7263-02	Acquisition Puts Chiron Into the Red	"By TSC Staff 04:40 PM EST 10/29/03

The company reported higher-than-expected earnings and revenue, though the PowderJect purchase caused a net loss.

http://www.thestreet.com/story/10123261/1/acquisition-puts-chiron-into-the-red.html"
FW14-e108-7242-10	Dutch To Use Full Body Scanners For US Flights	"By The Associated Press 11:05 AM EST 12/30/09

Dutch to use body scanners for US flights but no other European airports follow move

http://www.thestreet.com/story/10653997/1/dutch-to-use-full-body-scanners-for-us-flights.html"
FW14-e108-7242-09	Dutch To Use Full Body Scanners For US Flights	"By The Associated Press 01:38 PM EST 12/29/09

Dutch to use body scanners for US flights, call Christmas Day terror plan ""professional""

http://www.thestreet.com/story/10653912/1/dutch-to-use-full-body-scanners-for-us-flights.html"
FW14-e108-7263-04	Zyvox Is the Drug Pharmacia's Been Thinking Of	"By Jesse Eisinger 11:13 AM EDT 09/27/99

The drugmaking also-ran has a high-profile antibacterial on its hands, and wants to makes sure it's a hit.

http://www.thestreet.com/story/787815/1/zyvox-is-the-drug-pharmacias-been-thinking-of.html"
FW14-e108-7242-08	Hitting a Chinese wall	By Bill Meagher 01:05 PM EDT 06/07/13
FW14-e108-7242-07	Uranium Chronicles Of Mongolia	"By Resource Investing News 05:47 PM EST 02/15/11

The Russian Ministry of Justice has notified Khan that it refuses to effect service on ARMZ, citing Article 13 of the Hague Convention. Article 13 provides that ""the State addressed may refuse to comply therewith only if it deems that compliance would infringe its sovereignty or security.""

http://www.thestreet.com/story/11009974/1/uranium-chronicles-of-mongolia.html"
FW14-e108-7263-05	FDA Approves Wyeth Antibiotic	"By Althea Chang 02:47 PM EDT 06/16/05

The drug is an intravenous treatment for skin and soft tissue infections.

http://www.thestreet.com/story/10228433/1/fda-approves-wyeth-antibiotic.html"
FW14-e108-7263-06	Forest Labs Antibiotic Meets Pneumonia Study Goals	"By The Associated Press 02:52 PM EDT 06/19/09

Forest Laboratories experimental antibiotic meets key treatment goals in pneumonia studies

http://www.thestreet.com/story/10521448/1/forest-labs-antibiotic-meets-pneumonia-study-goals.html"
FW14-e108-7263-07	Advanced Life, Wyeth Ink Marketing Deal	"By Adam Feuerstein 10:12 AM EDT 10/01/08

Advanced Life Sciences completed antibiotic cethromycin's filing with U.S. regulators and signed an Asian marketing deal with Wyeth.

http://www.thestreet.com/story/10440156/1/advanced-life-wyeth-ink-marketing-deal.html"
FW14-e108-7263-08	FDA Staff Supports Sanofi Drug	"By Robert Steyer 03:26 PM EST 12/13/06

Ketek will be considered by two FDA advisory committees.

http://www.thestreet.com/story/10327685/1/fda-staff-supports-sanofi-drug.html"
FW14-e108-7263-03	Forest Wants Antibiotics Maker	"By Robert Steyer 02:20 PM EST 12/14/06

The deal for Cerexa would be worth $494 million.

http://www.thestreet.com/story/10327933/1/forest-wants-antibiotics-maker.html"
FW14-e108-7045-01	Africa's Oldest Park Threatened By Rebels, Now Oil	"By The Associated Press 11:24 AM EDT 10/05/12

Africa's oldest park, home to mountain gorillas, survives rebel wars now threatened by oil

http://www.thestreet.com/story/11729259/1/africas-oldest-park-threatened-by-rebels-now-oil.html"
FW14-e108-7242-05	Father's Arrest Shows Japan's Preference To Moms	"By The Associated Press 03:32 AM EDT 10/01/09

US dad jailed in Japan: Ex-wife who took kids had worried about them losing Japanese identity

http://www.thestreet.com/story/10605653/1/fathers-arrest-shows-japans-preference-to-moms.html"
FW14-e108-7263-09	HMA's Pricing Problem	"By Melissa Davis 07:10 AM EST 02/07/05

Critics say the fast-growing hospital chain is going to have trouble matching past price hikes.

http://www.thestreet.com/story/10207577/1/hmas-pricing-problem.html"
FW14-e108-7263-10	Sanofi Dealt Two Setbacks	"By Robert Steyer 06:47 PM EST 02/12/07

The FDA delays acting on the company's obesity drug and restricts use of an antibiotic.

http://www.thestreet.com/story/10338480/1/sanofi-dealt-two-setbacks.html"
FW14-e108-7265-01	Ore. Project Would Use Manure, Tires For Energy	"By The Associated Press 05:24 AM EDT 06/15/09

Proposed Oregon project would break down old tires, manure to capture methane for energy

http://www.thestreet.com/story/10515081/1/ore-project-would-use-manure-tires-for-energy.html"
FW14-e108-7265-02	Ethanol Use In Gasoline Can Reduce Foreign Oil Imports MainStreet ($)	"By Ellen Chang 08:01 AM EDT 04/09/14

But is there a cleaner, less destructive way to make it? Experts say compressed natural gas may be the answer. 

www.mainstreet.com/article/smart-spending/autos/ethanol-use-gasoline-can-reduce-foreign-oil-imports"
FW14-e108-7265-03	Forest Service Sued Over Wyo. Coal Mine Expansion	"By The Associated Press 05:14 PM EST 12/06/11

Groups sue Forest Service over Wyo. coal mine expansion, climate concerns

http://www.thestreet.com/story/11335101/1/forest-service-sued-over-wyo-coal-mine-expansion.html"
FW14-e108-7265-04	Time To Switch To Switchgrass	"By OilPrice.com 06:42 PM EDT 04/03/12

Time to Switch to Switchgrass

http://www.thestreet.com/story/11483060/1/time-to-switch-to-switchgrass.html"
FW14-e108-7265-05	10 Reasons To Take An All-Star Road Trip	"By Jason Notte 08:30 AM EDT 07/06/11

Baseball's All-Star Game in Phoenix is a draw all its own, but other attractions are worth the travel.

http://www.thestreet.com/story/11174955/1/10-reasons-to-take-an-all-star-road-trip.html"
