id	title	body
FW14-e100-7207-04	Los Angeles herald [microform]. (Los Angeles [Calif.]), February 07, 1909, Page 8, Image 57	 
FW14-e100-7207-05	New-York tribune. (New York [N.Y.]), May 13, 1906, Image 17	 
FW14-e100-7015-01	The Washington times. (Washington [D.C.]), December 10, 1922, Page 4, Image 67	 
FW14-e100-7230-06	Omaha daily bee. (Omaha [Neb.]), October 30, 1888, Part I, Page 7, Image 7	 
FW14-e100-7230-08	Omaha daily bee. (Omaha [Neb.]), November 05, 1899, Page 4, Image 28	 
FW14-e100-7230-09	Omaha daily bee. (Omaha [Neb.]), November 19, 1899, Page 4, Image 28	 
FW14-e100-7230-10	Omaha daily bee. (Omaha [Neb.]), February 01, 1903, Image 23	 
FW14-e100-7239-01	El Paso herald. (El Paso, Tex.), February 01, 1917, HOME EDITION, Page 6, Image 6	 
FW14-e100-7239-02	Rock Island Argus. (Rock Island, Ill.), September 02, 1914, HOME EDITION, Page 10, Image 10	 
FW14-e100-7242-01	The Seattle star. (Seattle, Wash.), March 30, 1917, Page 8, Image 8	 
FW14-e100-7242-02	The day book. (Chicago, Ill.), August 31, 1914, LAST EDITION, Image 25	 
FW14-e100-7242-03	The Hawaiian star. (Honolulu [Oahu]), November 10, 1904, SECOND EDITION, Page SIX, Image 6	 
FW14-e100-7242-04	The Bismarck tribune. (Bismarck, N.D.), October 30, 1918, Image 4	 
FW14-e100-7242-05	Deseret evening news. (Great Salt Lake City [Utah]), November 01, 1904, Last Edition, Page 4, Image 5	 
FW14-e100-7242-06	Omaha daily bee. (Omaha [Neb.]), October 11, 1914, EDITORIAL SOCIETY, Image 21	 
FW14-e100-7242-07	The times dispatch. (Richmond, Va.), October 04, 1914, Image 52	 
FW14-e100-7242-08	The Washington times. (Washington [D.C.]), September 20, 1917, FINAL EDITION, Page 4, Image 4	 
FW14-e100-7242-09	The day book. (Chicago, Ill.), April 03, 1915, NOON EDITION, Image 31	 
FW14-e100-7242-10	The day book. (Chicago, Ill.), April 03, 1915, LAST EDITION, Image 4	 
FW14-e100-7249-01	The Banner-Democrat. (Lake Providence, East Carroll Parish, La.), November 21, 1896, Image 1	 
FW14-e100-7249-02	Memphis daily appeal. (Memphis, Tenn.), October 01, 1882, Image 2	 
FW14-e100-7265-01	Daily Arizona silver belt. (Globe, Gila County, Ariz.), April 02, 1909, Page Page Two, Image 2	 
FW14-e100-7265-02	The Coconino weekly sun. (Flagstaff, Ariz.), August 17, 1893, Image 4	 
FW14-e100-7265-03	Evening bulletin. (Honolulu [Oahu, Hawaii), November 18, 1902, Page 3, Image 3	 
FW14-e100-7265-04	Honolulu star-bulletin. (Honolulu [Oahu, Hawaii), September 03, 1914, 2:30 Edition, Page TEN, Image 10	 
FW14-e100-7265-05	The Abbeville press and banner. (Abbeville, S.C.), February 08, 1905, Image 7	 
FW14-e100-7265-06	The Tomahawk. (White Earth, Becker County, Minn.), September 26, 1918, Image 3	 
FW14-e100-7230-07	Omaha daily bee. (Omaha [Neb.]), September 06, 1903, Image 29	 
FW14-e100-7230-05	Omaha daily bee. (Omaha [Neb.]), October 19, 1913, PART TWO, Image 17	 
FW14-e100-7265-08	The southern sentinel. (Winnfield, La.), May 17, 1907, Image 1	 
FW14-e100-7222-02	The Colfax chronicle. (Colfax, Grant Parish, La.), June 18, 1921, Image 1	 
FW14-e100-7212-09	Mohave County miner. (Mineral Park, A.T. [Ariz.]), June 13, 1914, Image 5	 
FW14-e100-7212-10	Evening public ledger. (Philadelphia [Pa.]), January 06, 1922, Final, PICTORIAL SECTION, Image 39	 
FW14-e100-7216-01	Sunbury American and Shamokin journal. (Sunbury, Northumberland Co., Pa.), August 27, 1842, Image 1	 
FW14-e100-7216-02	Deseret evening news. (Great Salt Lake City [Utah]), December 22, 1899, Image 1	 
FW14-e100-7216-03	Deseret evening news. (Great Salt Lake City [Utah]), April 06, 1896, Page 2, Image 2	 
FW14-e100-7216-04	Deseret evening news. (Great Salt Lake City [Utah]), April 29, 1899, C, Image 17	 
FW14-e100-7216-05	Deseret evening news. (Great Salt Lake City [Utah]), December 05, 1899, Page 6, Image 6	 
FW14-e100-7216-06	Deseret evening news. (Great Salt Lake City [Utah]), October 16, 1899, Page 7, Image 9	 
FW14-e100-7216-07	Deseret evening news. (Great Salt Lake City [Utah]), January 10, 1898, Page 6, Image 6	 
