id	title	body
FW14-e011-7111-05	What are you worth?	"* April 2006 What are you worth? free

* Mary Yaroshevsky-Glanville

Nature Biotechnology 24, 469-470 doi:10.1038/nbt0406-469

Rights and permissions"
FW14-e011-7015-01	Ravens Flying Upside Down	"* 20 December 1930 Ravens Flying Upside Down 

* SYDNEY EVERSHED

Nature 126, 956-957 doi:10.1038/126956b0

Rights and permissions"
FW14-e011-7242-07	Office International d'Hygiene Publique Application of the International Sanitary Convention of Paris, 1926 International Quarantine Directory (giving Information on the Equipment and Organisation of the Public Health Services of the Ports of Different Countries)	"* 8 September 1934 Nature 134, 341-342 doi:10.1038/134341a0

Rights and permissions"
FW14-e011-7242-05	Technical targets	"* 6 December 1990 Technical targets 

* John Heilbron

Nature 348, 496-497 doi:10.1038/348496a0

Rights and permissions"
FW14-e011-7242-04	International Association for the Protection of Industrial Property	"* 16 July 1960 International Association for the Protection of Industrial Property 

* H. C. MILLER

Nature 187, 202-203 doi:10.1038/187202a0

Rights and permissions"
FW14-e011-7242-03	Congress of the International Association for the Protection of Industrial Property	"* 27 September 1947 Congress of the International Association for the Protection of Industrial Property 

Nature 160, 442-443 doi:10.1038/160442a0

Rights and permissions"
FW14-e011-7242-02	The Riddle of the Rhine: Chemical Strategy in Peace and War	"* 10 November 1921 * T. E. THORPE

Nature 108, 331-333 doi:10.1038/108331a0

Rights and permissions"
FW14-e011-7242-01	[Letters to Editor]	"* 12 January 1922 [Letters to Editor] 

* T. E. THORPE

Nature 109, 40-41 doi:10.1038/109040b0

Rights and permissions"
FW14-e011-7205-06	Quality of food eaten in English primary schools: school dinners vs packed lunches	"* 10 January 2007 Quality of food eaten in English primary schools: school dinners vs packed lunches free

* I S Rogers, 
* A R Ness, 
* K Hebditch, 
* L R Jones &
* P M Emmett

European Journal of Clinical Nutrition 61, 856-864 doi:10.1038/sj.ejcn.1602592

Rights and permissions"
FW14-e011-7205-05	News In Brief	"* December 2003 News In Brief free

Nature Biotechnology 21, 1421-1423 doi:10.1038/nbt1203-1421

Rights and permissions"
FW14-e011-7205-04	Biomechanics: Damper for bad vibrations	"* 20 December 2001 Biomechanics: Damper for bad vibrations 

* R. McNeill Alexander

Nature 414, 855-857 doi:10.1038/414855a

Rights and permissions"
FW14-e011-7205-03	Phrygian funerary feast	"* 23 December 1999 Phrygian funerary feast free

* Henry Gee

Nature News doi:10.1038/news991223-11

Rights and permissions"
FW14-e011-7205-02	Bird flu lands back in the headlines	"* 3 December 2010 Bird flu lands back in the headlines free

* Elie-Dolgin

Spoonful of Medicine

Rights and permissions"
FW14-e011-7205-01	Bird flu lands back in the headlines	"* 3 December 2010 Bird flu lands back in the headlines free

* Elie-Dolgin

Spoonful of Medicine

Rights and permissions"
FW14-e011-7200-10	Evidence of recent volcanic activity on the ultraslow-spreading Gakkel ridge	"* 15 February 2001 Evidence of recent volcanic activity on the ultraslow-spreading Gakkel ridge free

* M. H. Edwards, 
* G. J. Kurras, 
* M. Tolstoy, 
* D. R. Bohnenstiehl, 
* B. J. Coakley &
* J. R. Cochran
* \+ et al.

Nature 409, 808-812 doi:10.1038/35057258

Rights and permissions"
FW14-e011-7200-09	Societies and Academies	"* 2 September 1875 Nature 12, 388-388 doi:10.1038/012388a0

Rights and permissions"
FW14-e011-7200-08	Extracolonic findings at virtual colonoscopy: implications for screening programs	"* October 2001 Extracolonic findings at virtual colonoscopy: implications for screening programs 

* J T Edwards, 
* C J Wood, 
* R M Mendelson &
* G M Forbes

American Journal of Gastroenterology 96, 3009-3012 doi:10.1111/j.1572-0241.2001.04679.x

Rights and permissions"
FW14-e011-7242-06	Room for hope after a chemical defeat	"* 19 September 1996 Room for hope after a chemical defeat 

Nature 383, 201-201 doi:10.1038/383201a0

Rights and permissions"
FW14-e011-7242-08	Egyptians rally to defend cultural heritage	"* 3 February 2011 Egyptians rally to defend cultural heritage free

* Declan Butler

Nature News doi:10.1038/news.2011.72

Rights and permissions"
FW14-e011-7200-06	Dental chairs preserved in radioactive silt	"* 21 December 2012 Dental chairs preserved in radioactive silt free

BDJ 213, 592-592 doi:10.1038/sj.bdj.2012.1145

Rights and permissions"
FW14-e011-7242-09	Egyptians rally to defend cultural heritage	"* 4 February 2011 Egyptians rally to defend cultural heritage free

* Tony-Scully

House of Wisdom

Rights and permissions"
FW14-e011-7242-10	Egyptians rally to defend cultural heritage	"* 4 February 2011 Egyptians rally to defend cultural heritage free

* t-scully

House of Wisdom

Rights and permissions"
FW14-e011-7261-01	Stretching topology	"* August 2009 Stretching topology 

* Michelle Francl

Nature Chemistry 1, 334-335 doi:10.1038/nchem.302

Rights and permissions"
FW14-e011-7261-02	NN Bloggers: The Early Years. Part 2 – Gee and Rohn	"* 16 February 2010 NN Bloggers: The Early Years. Part 2 – Gee and Rohn free

* Nature-Network-Team

Of Schemes and Memes Blog

Rights and permissions"
FW14-e011-7261-03	NN Bloggers: The Early Years. Part 2 – Gee and Rohn	"* 16 February 2010 NN Bloggers: The Early Years. Part 2 – Gee and Rohn free

* Nature-Network-Team

Of Schemes and Memes Blog

Rights and permissions"
FW14-e011-7261-04	Good for your elf	"* 6 September 2005 Good for your elf free

* Henry Gee

Nature News doi:10.1038/news050905-6

Rights and permissions"
FW14-e011-7261-05	Books in brief	"* 12 December 2012 Books in brief 

Nature 492, 183-183 doi:10.1038/492183a

Rights and permissions"
FW14-e011-7261-06	Mr. Sedley Taylor	"* 1 April 1920 Mr. Sedley Taylor 

* CYRIL ROOTHAM

Nature 105, 143-143 doi:10.1038/105143a0

Rights and permissions"
FW14-e011-7261-07	THE REDE LECTURE1	"* 6 June 1878 Nature 18, 159-163 doi:10.1038/018159a0

Rights and permissions"
FW14-e011-7320-01	Lipase Activity in Black Pepper	"* 31 December 1966 * ERIK HALBERT &
* DOUGLAS G. WEEDEN

Nature 212, 1603-1604 doi:10.1038/2121603a0

Rights and permissions"
FW14-e011-7320-02	Societies and Academies	"* 20 June 1889 Societies and Academies 

Nature 40, 190-192 doi:10.1038/040190a0

Rights and permissions"
FW14-e011-7320-03	Thermoluminescence in irradiated foodstuffs	"* 3 March 1988 Thermoluminescence in irradiated foodstuffs 

* T. F. MORIARTY, 
* JENNIFER M. ODUKO &
* N. M. SPYROU

Nature 332, 22-22 doi:10.1038/332022a0

Rights and permissions"
FW14-e011-7320-04	The British Association	"* 21 August 1879 Nature 20, 383-400 doi:10.1038/020383a0

Rights and permissions"
FW14-e011-7320-05	The effect of 4-week chilli supplementation on metabolic and arterial function in humans	"* 23 August 2006 The effect of 4-week chilli supplementation on metabolic and arterial function in humans free

* K D K Ahuja, 
* I K Robertson, 
* D P Geraghty &
* M J Ball

European Journal of Clinical Nutrition 61, 326-333 doi:10.1038/sj.ejcn.1602517

Rights and permissions"
FW14-e011-7200-07	Postnatal follow-up of antenatal hydronephrosis: a health-care challenge	"* 5 February 2009 Postnatal follow-up of antenatal hydronephrosis: a health-care challenge free

* L Cordero, 
* C A Nankervis, 
* R W Oshaughnessy, 
* S A Koff &
* P J Giannone

Journal of Perinatology 29, 382-387 doi:10.1038/jp.2008.239

Rights and permissions"
FW14-e011-7200-05	ADRENAL FUNCTION IN PRETERM INFANTS	"* May 1993 ADRENAL FUNCTION IN PRETERM INFANTS 

* P C Midgley, 
* P Holownia, 
* K Russell, 
* N Oates, 
* J C L Shaw &
* J W Honour
* \+ et al.

Pediatric Research 33, S71-S71 doi:10.1203/00006450-199305001-00410

Rights and permissions"
FW14-e011-7015-02	Further Results of the Jesup North Pacific Expedition	"* 15 November 1906 * A. C. HADDON

Nature 75, 68-69 doi:10.1038/075068a0

Rights and permissions"
FW14-e011-7111-08	A view from the employers' side of the fence	"* 11 November 1999 A view from the employers' side of the fence 

Nature 402, 6-7 doi:10.1038/47100

Rights and permissions"
FW14-e011-7015-03	Zinc status and cognitive function of pregnant women in Southern Ethiopia	"* 4 February 2009 Zinc status and cognitive function of pregnant women in Southern Ethiopia free

* B J Stoecker, 
* Y Abebe, 
* L Hubbs-Tait, 
* T S Kennedy, 
* R S Gibson, 
* I Arbide, 
* A Teshome, 
* J Westcott, 
* N F Krebs &
* K M Hambidge
* \+ et al.

European Journal of Clinical Nutrition 63, 916-918 doi:10.1038/ejcn.2008.77

Rights and permissions"
FW14-e011-7015-04	Ravens in the United States	"* 20 March 1884 Ravens in the United States 

* IRA SAYLES

Nature 29, 478-478 doi:10.1038/029478a0

Rights and permissions"
FW14-e011-7015-05	The Myology of the Raven	"* 4 December 1890 Nature 43, 101-102 doi:10.1038/043101a0

Rights and permissions"
FW14-e011-7015-06	Social learning in ravens	"* 13 May 1999 Social learning in ravens free

* Henry Gee

Nature News doi:10.1038/news990513-10

Rights and permissions"
FW14-e011-7015-07	The brain-derived neurotrophic factor Val66Met polymorphism is associated with age-related change in reasoning skills	"* 31 January 2006 The brain-derived neurotrophic factor Val66Met polymorphism is associated with age-related change in reasoning skills free

* S E Harris, 
* H Fox, 
* A F Wright, 
* C Hayward, 
* J M Starr, 
* L J Whalley &
* I J Deary
* \+ et al.

Molecular Psychiatry 11, 505-513 doi:10.1038/sj.mp.4001799

Rights and permissions"
FW14-e011-7015-08	North American Folklore1	"* 29 August 1901 Nature 64, 425-427 doi:10.1038/064425a0

Rights and permissions"
FW14-e011-7015-09	The Gorilla	"* 1 December 1951 The Gorilla 

Nature 168, 926-926 doi:10.1038/168926a0

Rights and permissions"
FW14-e011-7015-10	Into the mind of Raven	"* 8 May 1975 * A.R. Peacocke

Nature 255, 173-174 doi:10.1038/255173a0

Rights and permissions"
FW14-e011-7111-01	Industry Scientists' Salaries Stabilizing in U.S. as Competition Heats Up	"* October 1983 Industry Scientists' Salaries Stabilizing in U.S. as Competition Heats Up 

* Paula E. Dwyer

Bio/Technology 1, 641-645 doi:10.1038/nbt1083-641

Rights and permissions"
FW14-e011-7111-02	The changing graduate labour market	"* 6 November 1986 The changing graduate labour market 

* Richard Pearson

Nature 324, 94-94 doi:10.1038/324094a0

Rights and permissions"
FW14-e011-7111-03	The impact of Europe's 1992	"* 6 April 1989 The impact of Europe's 1992 

* Richard Pearson

Nature 338, 526-526 doi:10.1038/338526a0

Rights and permissions"
FW14-e011-7111-04	The graduate market in the 1990s	"* 4 May 1989 The graduate market in the 1990s 

* Richard Pearson

Nature 339, 80-80 doi:10.1038/339080a0

Rights and permissions"
FW14-e011-7111-06	Working in the chemical industry	"* 25 June 1992 Working in the chemical industry 

* Colleen Shannon

Nature 357, 705-706 doi:10.1038/357705a0

Rights and permissions"
FW14-e011-7111-07	Graduate trends — the latest news	"* 5 November 1987 Graduate trends — the latest news 

* Richard Pearson

Nature 330, 94-94 doi:10.1038/330094a0

Rights and permissions"
FW14-e011-7111-09	Improving job prospects ahead?	"* 1 March 1984 Improving job prospects ahead? 

* Richard Pearson

Nature 308, 96-96 doi:10.1038/308096a0

Rights and permissions"
FW14-e011-7200-04	Quality of life: Validated PROM for urethral stricture	"* 21 May 2013 Quality of life: Validated PROM for urethral stricture 

* Mina Razzak

Nature Reviews Urology 10, 368-368 doi:10.1038/nrurol.2013.117

Rights and permissions"
FW14-e011-7111-10	Obesity discrimination: the role of physical appearance, personal ideology, and anti-fat prejudice	"* 24 April 2012 Obesity discrimination: the role of physical appearance, personal ideology, and anti-fat prejudice 

* K S O'Brien, 
* J D Latner, 
* D Ebneter &
* J A Hunter

International Journal of Obesity 37, 455-460 doi:10.1038/ijo.2012.52

Rights and permissions"
FW14-e011-7197-01	Neoplasia and dysplasia of the cervix uteri and contraception: a possible protective effect of the diaphragm	"* August 1978 * N H Wright, 
* M P Vessey, 
* B Kenward, 
* K McPherson &
* R Doll

British Journal of Cancer 38, 273-279 doi:10.1038/bjc.1978.198

Rights and permissions"
FW14-e011-7197-02	Oral contraceptives and cervical cancer - further findings from the Oxford Family Planning Association contraceptive study	"* May 1996 Oral contraceptives and cervical cancer - further findings from the Oxford Family Planning Association contraceptive study 

* KT Zondervan, 
* LM Carpenter, 
* R Painter &
* MP Vessey

British Journal of Cancer 73, 1291-1297 doi:10.1038/bjc.1996.247

Rights and permissions"
FW14-e011-7197-03	Risk factors for ovarian cancer: a case-control study	"* October 1989 Risk factors for ovarian cancer: a case-control study 

* M Booth, 
* V Beral &
* P Smith

British Journal of Cancer 60, 592-598 doi:10.1038/bjc.1989.320

Rights and permissions"
FW14-e011-7197-04	Oral contraceptives and breast cancer: Final report of an epidemiological study	"* April 1983 Oral contraceptives and breast cancer: Final report of an epidemiological study 

* M Vessey, 
* J Baron, 
* R Doll, 
* K McPherson &
* D Yeates

British Journal of Cancer 47, 455-462 doi:10.1038/bjc.1983.74

Rights and permissions"
