id	title	body
FW14-e005-7215-03	Treatment of Unresectable and Metastatic Cutaneous Squamous Cell Carcinoma	Cutaneous squamous cell carcinoma (SCC) is an already common disorder with a rapidly increasing incidence. Treatment of early disease depends primarily on surgery or destructive techniques. In contrast to the frequency of early SCC, unresectable or metastatic SCC is relatively rare, but potentially life-threatening without clearly proven treatment options. Few rigorous studies of the treatment of advanced SCC have been undertaken. In the past, various agents have been explored in a limited fashion, including chemotherapy (cisplatin, fluoropyrimidines, bleomycin, doxorubicin), 13-cis-retinoic acid, ...
FW14-e005-7326-05	Volcanic eruptions and climate	Volcanic eruptions are an important natural cause of climate change on many timescales. A new capability to predict the climatic response to a large tropical eruption for the succeeding 2 years will prove valuable to society. In addition, to detect and ...
FW14-e005-7167-05	Optimisation of flow balance and isothermal extrusion of aluminium using finite-element simulations	There is significant demand to reduce variations in the shape and mechanical properties of the aluminium extrusion process to meet tighter tolerance requirements. To reduce variations, the flow and temperature evolution in the container and die must be controlled. To study how the process parameters influence the temperature evolution and the material flow, the effects of ram speed, initial temperature distribution in the billet and container cooling rate have been studied. This work is divided into three parts which examine the ...
FW14-e005-7167-03	Friction in aluminium extrusion—Part 1: A review of friction testing techniques for aluminium extrusion	In the aluminium extrusion process, the friction at the workpiece/tooling interface is a highly complex phenomenon, affected by local temperature, relative velocity, contact pressure, geometry and tooling surface roughness, etc. Despite of this understanding, general rules for the selection of friction testing techniques have not been established yet. This paper summarises the recent development of the friction testing techniques for aluminium extrusion processes and detailed comparisons of these techniques are presented. Of the existing friction testing techniques, the combination of extrusion ...
FW14-e005-7167-07	Identification of a friction model for the bearing channel of hot aluminium extrusion dies by using ball-on-disc tests	A physically-based friction model is developed based on the ball-on-disc test results. The model is verified by using double action extrusion tests. Good agreements between the FE predictions and experiments have been obtained, in terms of the extrudate length and steady-state extrusion load, indicating that ball-on-disc test is an effect way of characterizing the friction for the bearing channel of hot extrusion dies. The nature of friction in the bearing channel can be summarized as a pressure dependant process: formation of ...
FW14-e005-7215-08	Translocation (12;14) and other chromosome abnormalities in squamous cell carcinoma of the tongue	Abstract  Tongue squamous cell carcinoma (SCC) has an increasing incidence, a high morbidity rate, and a 50% 5-year survival rate. The prognosis of tongue SCC is poor compared to SCC originating at other sites in the oral cavity, because they represent different biological subentities. Cytogenetic studies of head and neck SCC showed more losses than gains of various chromosomes or chromosomal segments. Among the frequent alterations there are losses of −4, −10, −13, −14, −18, −19, −21, −22, gains of +7, +8, ...
FW14-e005-7167-09	Performance of gas nitrided and AlTiN coated AISI H13 hot work tool steel in aluminium extrusion	The performances of nitrided and AlTiN coated AISI H13 hot work tool steel samples were investigated under conditions similar to those encountered in aluminium extrusion. The compound layer on the surface of the gas nitrided tool steel is entirely removed during sliding contact with aluminium after a sliding length of 3900 m, under a contact load of 60 N exposing the underlying diffusion zone to the aluminium counterface. Aluminium is known to have a strong tendency to adhere to steel and forms an ...
FW14-e005-7274-02	Interdisciplinary criticism: analysing the experience of <i>riot!</i> a location-sensitive digital narrative	This paper reports the findings from quantitative and qualitative studies of Riot!  a location-sensitive interactive play for voices. The paper begins by introducing Riot!; it then explores the growing literature on theories of experience and goes on to report the findings from three empirical studies of the event: a questionnaire-based survey of 563 participants; 30 semi-structured interviews with groups and individuals; and in-depth ethnographic case studies of four participants. It was clear from the survey that most people had enjoyed Riot! However, ...
FW14-e005-7167-06	Experimental and finite element simulations of cold pressure welding of aluminium by divergent extrusion	In the present investigation, the aptness of the divergent extrusion process in simulating cold pressure welding (CPW) is further documented and explored. As a starting point, the situation existing both prior to and after cold bonding is adequately reproduced using finite element (FE) modelling. Combined extrusion and joining experiments are then carried out to unravel the conditions under which cold bonding takes place in commercial purity aluminium. Based on three-point bend testing and fracture surface investigations in the scanning electron microscope ...
FW14-e005-7167-04	Friction conditions in the bearing area of an aluminium extrusion process	In aluminium extrusion processes, friction inside the bearing channel is important for controlling the surface quality of the extrusion products. The contact materials show a large hardness difference, one being hot aluminium, and the other being hardened tool steel. Further, the contact pressure is high, which means that contact at the bearing–aluminium interface is fully plastic. A load dependent fully plastic friction model has been developed for such fully plastic contact conditions. This roughness based contact model is applied on the ...
